Word	Frequency
charles	3087
fault	3086
short	3085
9	3084
nation	3083
come	3082
alexander	3081
outside	3080
can	3079
11	3078
material	3077
income	3076
occasion	3075
border	3074
thought	3073
ever	3072
almost	3071
answer	3070
imre	3069
argument	3068
it_has_been	3067
follow	3066
hope	3065
other	3064
four	3063
no_one	3062
up	3061
zoltán	3060
law_on	3059
confident_entrusting	3058
deputies	3057
title	3056
standing_orders	3055
suitable	3054
go	3053
fraction	3052
belongs_to	3051
finally	3050
colleagues	3049
minute	3048
comment	3047
as	3046
though	3045
market	3044
agreement	3043
education	3042
become	3041
a_lot_of	3040
serve	3039
in_addition_to_stay	3038
told	3037
test	3036
relationship	3035
control	3034
responsibility	3033
inasmuch	3032
instead_of	3031
then	3030
concept	3029
awareness	3028
whether	3027
13	3026
one_thousand_forints	3025
edge	3024
usually	3023
16	3022
considered	3021
working	3020
i'm	3019
original	3018
text	3017
burden	3016
property	3015
hand	3014
past	3013
george	3012
operation	3011
18	3010
quite	3009
present	3008
due_to	3007
respect	3006
health	3005
to_change_the_law	3004
last	3003
one_more_time	3002
significant	3001
became	3000
find	2999
fee	2998
order	2997
paragraph	2996
back	2995
any	2994
experience	2993
minority	2992
competition	2991
more	2990
growth	2989
company	2988
privatization	2987
so_far	2986
look	2985
chapter	2984
worker	2983
presented_by	2982
from	2981
contractor	2980
prime_minister	2979
civil	2978
took	2977
s	2976
the_part	2975
third	2974
notion	2973
all	2972
power	2971
recommended	2970
i_feel	2969
feel	2968
short	2967
unified	2966
owner	2965
decree	2964
pettkó	2963
14	2962
respect	2961
obviously	2960
respectively	2959
accepted	2958
group	2957
ask	2956
body	2955
him	2954
allows	2953
financing	2952
about	2951
call	2950
hungary	2949
essential	2948
north_atlantic_treaty_organization	2947
25	2946
himself	2945
below	2944
decade	2943
of_course	2942
difference	2941
then	2940
concrete	2939
education	2938
on_the_one_hand	2937
will_do	2936
live	2935
interpellation	2934
implementation	2933
together	2932
indeed	2931
safety	2930
force	2929
concern	2928
so_much	2927
county	2926
statement	2925
create	2924
expected	2923
be_happy	2922
help	2921
young	2920
thomas	2919
charm	2918
church	2917
it_could_be	2916
previous	2915
eating	2914
again	2913
alexander_lezsák	2912
following	2911
reconciliation	2910
better	2909
home	2908
six	2907
succeeded	2906
danger	2905
planned	2904
gábor	2903
the_same	2902
opportunity	2901
refer	2900
introduction	2899
hour	2898
make	2897
use	2896
first_of_all	2895
again	2894
obvious	2893
statement	2892
cultural	2891
everything	2890
damage	2889
will_be	2888
once	2887
requirement	2886
hoist	2885
100	2884
europe	2883
acceptable	2882
topic	2881
only_one	2880
married	2879
17	2878
time	2877
earth	2876
low	2875
for_me	2874
virtually	2873
ode	2872
poet	2871
laws	2870
mention	2869
period	2868
at_least	2867
decrease	2866
being	2865
hilarity	2864
born	2863
main	2862
furthermore	2861
dig	2860
continuously	2859
test	2858
irish	2857
rap_out	2856
story	2855
information	2854
draft_resolution	2853
where	2852
service	2851
moreover	2850
i_said	2849
two-minute_speeches	2848
constitutional_affairs_committee	2847
region	2846
possible	2845
noise	2844
different	2843
join	2842
ever_since	2841
that_is,	2840
pursuit	2839
therefrom	2838
debate	2837
moment	2836
item	2835
solve	2834
particular_case	2833
repeatedly	2832
product	2831
when	2830
while	2829
effect	2828
referendum	2827
diagnose	2826
authorities	2825
patient	2824
moreover	2823
later_on	2822
historical	2821
mayor	2820
content	2819
different	2818
resident	2817
csaky	2816
city	2815
access_to_reach	2814
psychoactive_drug	2813
company	2812
lifting	2811
need	2810
cooperative	2809
live	2808
again	2807
i_had_to_have	2806
lead	2805
promise	2804
known	2803
being	2802
correct	2801
today	2800
flow	2799
scattered_applause	2798
inflation	2797
wedge	2796
herényi	2795
insurance	2794
public	2793
power	2792
central	2791
entitled_to	2790
franciscan	2789
object	2788
clean	2787
amendment	2786
latter	2785
properly	2784
on	2783
established	2782
circumstance	2781
guarantee	2780
you	2779
standing	2778
many	2777
hall_hall	2776
finance	2775
in_fact	2774
fate	2773
context	2772
possibility	2771
got	2770
union	2769
treatment	2768
pensioner	2767
justice	2766
regime_change_in_hungary	2765
chamber	2764
after	2763
environment	2762
michael	2761
2004	2760
specified	2759
last_year	2758
really	2757
representatives	2756
on_the_other_hand	2755
public_opinion	2754
worth	2753
before	2752
freedom	2751
to	2750
19	2749
cause	2748
really	2747
plant_genus	2746
core	2745
commented	2744
report	2743
organize	2742
von	2741
natural	2740
work	2739
today	2738
reached	2737
by	2736
all	2735
expert	2734
apartment	2733
live	2732
hearings	2731
appear	2730
until	2729
reduction	2728
to	2727
treat	2726
said	2725
parliamentary	2724
for_us	2723
offer	2722
reform	2721
community	2720
for	2719
abstentions	2718
you_can_say	2717
child	2716
procedural	2715
1990	2714
namely	2713
contract	2712
bet	2711
2002	2710
cause	2709
compensation	2708
same	2707
resolutions	2706
independent	2705
early	2704
positive	2703
traffic	2702
combined	2701
bill_on	2700
joy	2699
initiative	2698
likewise	2697
obviously	2696
decided	2695
connecting	2694
issues	2693
view	2692
undertake	2691
come	2690
drink	2689
first	2688
following	2687
chance	2686
basic	2685
primarily	2684
company	2683
can_do	2682
effective	2681
draw_up	2680
independent	2679
union	2678
get	2677
judge	2676
citizen	2675
president,_thank_you	2674
giant	2673
like	2672
properly	2671
civil	2670
2003	2669
ten	2668
following	2667
increase	2666
possible	2665
here	2664
independently	2663
thought	2662
review	2661
according_to_my	2660
remark	2659
ruling_party	2658
discount	2657
insured	2656
david	2655
romania	2654
attitude	2653
background	2652
0	2651
60	2650
do	2649
educator	2648
maintenance	2647
according_to_the_judgment	2646
exclusively	2645
property	2644
violet	2643
so	2642
change	2641
covenant	2640
initiate	2639
follow	2638
more	2637
half_of	2636
no	2635
realization	2634
justify	2633
government_program	2632
lászló_salamon	2631
simply	2630
television	2629
apply	2628
in_connection_with	2627
budget	2626
spleen	2625
compliance	2624
personal	2623
you	2622
letter	2621
inform	2620
county	2619
busy	2618
wording	2617
look_for	2616
completion	2615
held	2614
specify	2613
that	2612
often	2611
attention_in	2610
while	2609
call	2608
designate	2607
package	2606
pany	2605
beautifully	2604
preparatory	2603
count	2602
agreement	2601
scientific	2600
soldier	2599
last_year	2598
amendments	2597
variant	2596
into	2595
neither	2594
applicable	2593
keep	2592
clear	2591
also	2590
master	2589
election	2588
all_kinds	2587
absolutely	2586
before	2585
put	2584
bell_megkocogtatás	2583
p	2582
representatives	2581
never	2580
1991	2579
press	2578
to_be	2577
previous	2576
perform	2575
point_being_sky	2574
obligatory	2573
take	2572
trace	2571
number	2570
rt	2569
people	2568
bind	2567
agricultural	2566
event	2565
motivation	2564
change	2563
sector	2562
old	2561
one_and_a_half	2560
as_if	2559
cont	2558
formation	2557
responsible	2556
supported	2555
brought	2554
harmony	2553
in_fact	2552
license	2551
went	2550
how_many	2549
during	2548
university	2547
meaningful	2546
present	2545
market	2544
90	2543
doctor	2542
turn	2541
need	2540
budapest	2539
qualm	2538
accept_this	2537
there_are_no	2536
administrative	2535
layer	2534
credit	2533
1992	2532
more	2531
conductor	2530
modify	2529
parliamentary	2528
information	2527
commission_meeting	2526
extraordinary	2525
left	2524
describes	2523
constitutional	2522
mep	2521
is_born	2520
hard	2519
kelemen	2518
create	2517
abolition	2516
occurs	2515
consensus	2514
up	2513
contributions	2512
arrived	2511
try	2510
wine	2509
him	2508
of	2507
first	2506
formulated	2505
individual	2504
developmental	2503
make	2502
is_not	2501
for_your_kind_attention	2500
21	2499
basic	2498
detail	2497
race	2496
that's_why	2495
read	2494
technical	2493
conversion	2492
soviet_union	2491
deadline	2490
terminate	2489
prepare	2488
bank	2487
s	2486
it_stood	2485
formulates	2484
evidence	2483
port	2482
think	2481
sit	2480
application	2479
culture	2478
negotiated	2477
from	2476
pardon	2475
regarding	2474
contract	2473
we_all	2472
interesting	2471
competent	2470
disadvantageous	2469
interior_minister	2468
supervision	2467
creation	2466
impossible	2465
management	2464
design	2463
submitted	2462
news	2461
foundation	2460
made	2459
profession	2458
1994	2457
constitutional_affairs	2456
build	2455
hundred	2454
consumption	2453
germany	2452
method	2451
control	2450
judicial	2449
comment	2448
less	2447
70	2446
seriously	2445
defines	2444
2005	2443
future	2442
negotiate	2441
water	2440
personal	2439
coverage	2438
1995	2437
with_respect_to	2436
which	2435
possible	2434
wit	2433
institute	2432
history	2431
namely	2430
directive	2429
listen	2428
to_modify	2427
between_more	2426
submitted	2425
begrudge	2424
sepsey	2423
unacceptable	2422
required	2421
reality	2420
they	2419
essentially	2418
creating	2417
obviously	2416
nature	2415
education	2414
them	2413
yesterday	2412
contribution	2411
present	2410
dispute	2409
duty	2408
look_for	2407
22	2406
however	2405
paul	2404
repair	2403
decrease	2402
settlement	2401
tin	2400
i_recommend	2399
significantly	2398
barely	2397
principle	2396
a_kind_of	2395
human	2394
workplace	2393
definition	2392
with	2391
calculate	2390
decide	2389
sphere	2388
complete	2387
cycle	2386
general_sales_tax	2385
construction	2384
anti	2383
par	2382
december	2381
real	2380
defense	2379
represent	2378
budapest	2377
the_overall_level	2376
parliamentary_resolutions	2375
exception	2374
ngo	2373
writing	2372
serving	2371
as_well	2370
ecclesiastical	2369
signature	2368
released	2367
concept	2366
provider	2365
picture	2364
no	2363
known	2362
slovak	2361
middle	2360
president_of_the_republic	2359
determinative	2358
has	2357
representation	2356
submitted_by	2355
ministry_of_finance	2354
official	2353
duty	2352
public_administration	2351
94	2350
pound	2349
acting	2348
remark	2347
contrary	2346
direct	2345
2006	2344
what	2343
notary	2342
from_this_year	2341
center	2340
billionaire	2339
addressee	2338
2000	2337
in_detail	2336
ago	2335
presenter	2334
in	2333
windy	2332
alba	2331
recommend	2330
still	2329
june	2328
live	2327
lock	2326
paragraph_1	2325
sacrifice	2324
kind	2323
legitimate	2322
considering	2321
protect	2320
submit_a	2319
will	2318
union	2317
unit	2316
territorial	2315
found	2314
license	2313
increase	2312
opposite	2311
fall	2310
tax_law	2309
strict	2308
just	2307
usa	2306
gave	2305
remembers_reminded	2304
republic	2303
moral	2302
speech	2301
et	2300
expression	2299
accurate	2298
tax_and_financial_control_administration	2297
be_under_the_necessity_of	2296
origination	2295
subscribe	2294
temporary	2293
region	2292
detailed	2291
there_exist	2290
march	2289
by_me	2288
november	2287
reserve	2286
management	2285
gluten	2284
welfare	2283
formulates	2282
category	2281
1st_of_january	2280
seems	2279
wage	2278
24	2277
went	2276
lady	2275
1993	2274
sports	2273
prevailing	2272
use	2271
however,	2270
four_years	2269
clear	2268
beautiful	2267
adds	2266
among	2265
hope	2264
remind	2263
nature	2262
expectation	2261
military	2260
country	2259
private	2258
wish_this	2257
a_collection	2256
network	2255
eye	2254
holy	2253
addicted	2252
hated	2251
world_expo	2250
membership	2249
k	2248
for	2247
beyond_limits	2246
seems	2245
divided	2244
opposition_pew	2243
repeatedly	2242
undertaken	2241
simple	2240
creates	2239
position	2238
viz.	2237
during_the_year	2236
as_regards	2235
document	2234
unemployed	2233
agriculture	2232
support	2231
directly	2230
strange	2229
without	2228
csaba	2227
mark	2226
electronic	2225
responsible	2224
load	2223
choose	2222
time	2221
calculation	2220
this_year	2219
negotiated	2218
job	2217
fast	2216
statement	2215
family_support	2214
insurer	2213
you	2212
thereby	2211
accidental	2210
main	2209
strategy	2208
motorway	2207
penalty	2206
criticism	2205
may	2204
being	2203
experience	2202
nice	2201
negative	2200
training	2199
ministerial	2198
react	2197
judicial	2196
january	2195
regional	2194
bound	2193
regulation	2192
into_it	2191
cooperative	2190
convention	2189
merit	2188
appear	2187
authority	2186
lucky	2185
grant	2184
real	2183
river	2182
strange	2181
candidate	2180
long-term	2179
carry	2178
history	2177
benefit	2176
excuse	2175
farmers	2174
fulfillment	2173
function	2172
for_tied	2171
fix	2170
simply	2169
often	2168
essence	2167
karsai	2166
family	2165
anyone	2164
judgment	2163
interested	2162
register	2161
speaker	2160
monthly	2159
in_vain	2158
in_the_circle_of	2157
majority	2156
trust	2155
vice-president	2154
century	2153
from	2152
although	2151
finally	2150
difficulty	2149
it_is_important	2148
200	2147
species	2146
1997	2145
especially	2144
that	2143
he_likes_to_call	2142
poorly	2141
continuous	2140
ability	2139
from	2138
working	2137
at_most	2136
behind	2135
result	2134
tailor	2133
obligatory	2132
ace	2131
voice	2130
basically	2129
personal_income_tax	2128
miss	2127
all_of_us	2126
coalition	2125
resources	2124
right	2123
research	2122
received	2121
authority	2120
deficiency	2119
compensation	2118
józsa	2117
emphasized	2116
wanted	2115
particular	2114
hospital	2113
later	2112
voted	2111
consumer	2110
form	2109
europe	2108
actual	2107
him	2106
health	2105
annually	2104
disadvantage	2103
elector	2102
csapody	2101
government_party_lines	2100
appropriations	2099
tar	2098
sow	2097
fabian	2096
offend	2095
repair	2094
80	2093
wall	2092
return	2091
valid	2090
poor	2089
difficult_situation	2088
radio	2087
government_regulation	2086
funding	2085
interpret	2084
like	2083
in_front_of_us	2082
pay_attention	2081
truth	2080
payment	2079
billion_forints	2078
it_works	2077
real	2076
insurance	2075
institutions	2074
300	2073
prevail	2072
equally	2071
part_group	2070
point_of_view	2069
fair	2068
of	2067
general_government	2066
prosecution	2065
quoth	2064
experiment	2063
worthy	2062
see	2061
decision-making	2060
merely	2059
development	2058
it_makes	2057
tradition	2056
structure	2055
weight	2054
confusion	2053
around	2052
interpretation	2051
structure	2050
energy	2049
organizational	2048
idea	2047
crisis	2046
create	2045
lake_balaton	2044
filing	2043
understand	2042
opportunity	2041
explicate	2040
about	2039
home_office	2038
in	2037
visible	2036
employee	2035
last_year's	2034
horváth	2033
together	2032
tried	2031
practical	2030
eight	2029
1996	2028
23	2027
application	2026
technique	2025
dear_colleagues	2024
change	2023
take_care	2022
definite	2021
trade	2020
highlight	2019
alone	2018
traffic	2017
our_representatives	2016
realize	2015
dangerous	2014
building	2013
grievance	2012
payment	2011
basically	2010
various	2009
chosen	2008
sad	2007
louis	2006
sitting_data	2005
affect	2004
expected	2003
immediately	2002
h	2001
standards	2000
both	1999
previous_speeches	1998
happened	1997
receive	1996
bound	1995
trying_to	1994
internal	1993
acknowledge	1992
consideration	1991
plus	1990
right_now	1989
correct	1988
surely	1987
helmet	1986
woman	1985
two	1984
through	1983
voluntary	1982
turn	1981
tisza	1980
developed	1979
500	1978
kálmán	1977
local_government	1976
public_education	1975
submission	1974
somewhere	1973
restriction	1972
speak	1971
rest_of_the_world	1970
contradiction	1969
declares	1968
left_side	1967
forward	1966
public	1965
transformation	1964
organized	1963
legislation	1962
countless	1961
willing	1960
west	1959
control	1958
establishes	1957
god	1956
partner	1955
connected_connector	1954
45	1953
maintain	1952
clear	1951
deputy	1950
series_follows	1949
business	1948
consumption	1947
each	1946
constant	1945
legislation	1944
forward	1943
legal	1942
with	1941
writer	1940
republic	1939
thus	1938
2001	1937
indulgence	1936
them	1935
summer	1934
minimum	1933
he	1932
to_vote	1931
opportunity	1930
he	1929
shoulder	1928
1998	1927
the_rule_of_law	1926
daily	1925
phenomenon	1924
gain	1923
as	1922
shape	1921
exercise	1920
national_assembly	1919
layer	1918
glory	1917
western	1916
almost	1915
student	1914
correctly	1913
cheap	1912
police	1911
attila	1910
later	1909
release	1908
feeling	1907
withdraw	1906
juvenile	1905
27	1904
barrier	1903
allow	1902
allocate	1901
it_turned_out	1900
danube	1899
bridge	1898
oblige	1897
deal	1896
communism	1895
szíveskedik	1894
invariably	1893
analysis	1892
representing_fellow	1891
far	1890
ombudsman	1889
started	1888
performance	1887
jack	1886
loss	1885
capitalism	1884
amending	1883
dear_colleagues	1882
constitution	1881
clear_up	1880
army	1879
professionally	1878
average	1877
the_future	1876
slovakia	1875
before	1874
district	1873
type	1872
normative	1871
dignity	1870
hungarian_language	1869
tension	1868
lived	1867
class	1866
efficiency	1865
clear	1864
university	1863
normal	1862
industrial	1861
prosecutor	1860
you_can	1859
comforting	1858
35	1857
simple	1856
starts	1855
displayed	1854
huf	1853
risk	1852
corruption	1851
1989	1850
5_percent	1849
recognition	1848
opposition_groups	1847
cooperation	1846
period	1845
compulsion	1844
because_of_this	1843
austria	1842
from	1841
room	1840
balance	1839
revolution	1838
no_way	1837
conclusion	1836
sound	1835
department_of_home_affairs	1834
fast	1833
language	1832
mer	1831
some_kind	1830
2010	1829
principal	1828
invoice	1827
last_seven	1826
conviction	1825
béla	1824
just	1823
long-term	1822
introduce	1821
so_to_speak	1820
150	1819
medical	1818
colleague	1817
hand_was	1816
procedural	1815
signed	1814
28	1813
reach_end	1812
for	1811
mostly	1810
ticket	1809
kind	1808
functional	1807
theoretical	1806
comprehensive	1805
employment	1804
mentions	1803
justification	1802
it_depends	1801
unemployment	1800
b	1799
tendency	1798
ago	1797
heard	1796
october	1795
head	1794
consideration	1793
internal	1792
unnecessary	1791
legislator	1790
inhabitant	1789
member_state	1788
economic_policy	1787
it_sounded_out	1786
communal	1785
special	1784
value	1783
government_coalition	1782
close	1781
as	1780
after_all	1779
holder	1778
arisen	1777
communications	1776
the_capital	1775
finished	1774
available	1773
negotiate	1772
active	1771
verdict	1770
rise	1769
on	1768
slowly	1767
up	1766
relatively	1765
school	1764
parliamentary_decision	1763
95	1762
coalition	1761
labor	1760
transport	1759
production	1758
legislative	1757
successful	1756
intellectual	1755
raising	1754
balsa	1753
time_has_passed	1752
grounded	1751
time_frame	1750
learner	1749
survey	1748
fell	1747
years_ago	1746
abuse	1745
last	1744
by_his	1743
grayling	1742
risk	1741
uncertainty	1740
higher_education	1739
time	1738
about	1737
expensive	1736
thought	1735
passed	1734
plant	1733
including	1732
study	1731
cultural	1730
two-thirds	1729
student	1728
quite_enough	1727
list	1726
get	1725
ii_families	1724
priest	1723
encore	1722
validate	1721
assume	1720
minimum	1719
tender	1718
revenue	1717
permission	1716
limit	1715
years_later	1714
the_other_side	1713
audit_office	1712
worry	1711
completion	1710
succeed	1709
certify	1708
knowledge	1707
expedient	1706
you_can	1705
mentioned	1704
complex	1703
influence	1702
not	1701
ltd.	1700
all	1699
having	1698
with	1697
quoted	1696
media	1695
pin_down	1694
paragraph_3	1693
september	1692
powerful	1691
state_audit_office	1690
health	1689
800	1688
decide	1687
either	1686
he_title	1685
river	1684
model	1683
parent	1682
evaluation	1681
free	1680
lakh	1679
statistics	1678
official	1677
it	1676
foreign	1675
maybe	1674
used	1673
gross_domestic_product	1672
disambiguation_page	1671
aim	1670
without_that	1669
calls_for	1668
bogárdi	1667
build	1666
employee	1665
catherine	1664
needed	1663
whereby	1662
representative	1661
blacksmith	1660
however,	1659
profit	1658
expected	1657
extremely_important	1656
mark	1655
so	1654
keynote_speaker	1653
come_across	1652
last_week	1651
supply	1650
opposition_intentions	1649
promised	1648
strengthen	1647
legal_status	1646
citation	1645
26	1644
soon	1643
struggle	1642
represent	1641
grow	1640
show_of_hands	1639
participation	1638
academy	1637
disease	1636
content	1635
easy	1634
significantly	1633
one_third	1632
post	1631
thorough	1630
later	1629
reception	1628
residential	1627
possession	1626
way	1625
state_property	1624
listed	1623
france	1622
easy	1621
elapsed_time_frame	1620
horn	1619
revision	1618
property	1617
crime	1616
to_life	1615
psalms	1614
see	1613
needed	1612
campaign	1611
destined	1610
tax_benefit	1609
raises	1608
promise	1607
50_percent	1606
two_minutes	1605
change	1604
evade	1603
employee	1602
business	1601
so_far	1600
vein	1599
gabriella	1598
evaluation	1597
valid	1596
aid	1595
below	1594
wear	1593
preference	1592
probably	1591
additional_recommendations	1590
doubt	1589
start	1588
in_any_case	1587
sufficient	1586
scale	1585
referred	1584
association	1583
autonomy	1582
healthy	1581
summarize	1580
intervention	1579
spend	1578
presented_by	1577
habit	1576
public_service	1575
regional_development	1574
independence	1573
prosecution	1572
february	1571
now	1570
unfortunately_mode	1569
characterize	1568
begin	1567
time	1566
real	1565
advanced	1564
veer	1563
association	1562
dive	1561
than	1560
internet	1559
strategic	1558
tibor	1557
how	1556
two_minutes	1555
later	1554
staff	1553
modest	1552
afterwards	1551
preparation	1550
twice	1549
accidentally	1548
konya	1547
finance	1546
same_kind	1545
compensation_notes	1544
branch	1543
repeat	1542
far	1541
gypsies	1540
april	1539
given	1538
96	1537
payment	1536
home	1535
eliminated	1534
systematic	1533
0	1532
reflects	1531
operating	1530
around	1529
meant	1528
93	1527
a_priori	1526
infrastructure	1525
defensive	1524
citizens'	1523
asks_wishes	1522
some	1521
iran	1520
village	1519
upper	1518
31	1517
apologizes	1516
foreign_affairs	1515
july	1514
august	1513
rather	1512
indicator	1511
created	1510
importance	1509
spirit	1508
page	1507
documents	1506
newspaper	1505
demeter	1504
reverse	1503
let_say	1502
successful	1501
necessity	1500
more_precisely	1499
thinking	1498
somehow	1497
chimney	1496
guided	1495
argument	1494
uncertain	1493
free	1492
submitted	1491
conviction	1490
available	1489
perform	1488
complaint	1487
abstraction	1486
above	1485
calmly	1484
founded	1483
favorable	1482
ten_years	1481
order	1480
evolve	1479
notification	1478
