Word	Frequency
he	3969
state	3968
amendment	3967
same	3966
some	3965
representative_co	3964
present	3963
tell	3962
2	3961
certain	3960
all	3959
buy	3958
t	3957
it_is	3956
maybe	3955
institution	3954
why	3953
constitution	3952
true	3951
percentage	3950
money	3949
deed	3948
they	3947
i_think	3946
i	3945
activity	3944
solo	3943
rule	3942
stand	3941
program	3940
interest_érd	3939
whole	3938
tell	3937
to	3936
own	3935
provisions	3934
organization	3933
regulation	3932
gets	3931
number	3930
will	3929
aye	3928
10	3927
mean	3926
against	3925
not_only	3924
understand	3923
how	3922
just	3921
following	3920
minister	3919
residence	3918
agree	3917
they	3916
recommendation	3915
standpoint	3914
three	3913
proceedings	3912
opinion	3911
grant	3910
as	3909
indicate	3908
local_government	3907
small	3906
first	3905
two-minute_comment	3904
next_to	3903
disease	3902
for	3901
well	3900
i_know	3899
individual	3898
gábor	3897
condition	3896
amount	3895
ask	3894
place	3893
yearly	3892
20	3891
current	3890
namely	3889
happened	3888
everybody	3887
form	3886
3	3885
someone	3884
live	3883
need	3882
name	3881
seat	3880
also	3879
heard	3878
a_detailed_discussion	3877
without	3876
and	3875
as_well_as	3874
not_against	3873
broad	3872
to_say	3871
contain	3870
juice	3869
opposition	3868
house	3867
accepts	3866
measure	3865
5	3864
tax	3863
day	3862
in_addition_to_stay	3861
cost	3860
ask	3859
further	3858
the	3857
data	3856
stephen	3855
parliamentary	3854
flag	3853
look	3852
something	3851
source	3850
side	3849
professional	3848
mouth	3847
to_support	3846
process	3845
however	3844
30	3843
society	3842
past	3841
related	3840
ask	3839
economy	3838
general_debate	3837
very_important	3836
deal	3835
together	3834
negotiation	3833
pew	3832
meaning	3831
let	3830
concerning	3829
laws	3828
that_if	3827
ms._president	3826
unfortunately	3825
obligation	3824
certainly	3823
sanitary	3822
within	3821
few	3820
exercise	3819
given	3818
we_say	3817
beat	3816
under	3815
decide	3814
party	3813
propose	3812
each_other	3811
ministry	3810
supply	3809
15	3808
start	3807
direction	3806
enough	3805
interest	3804
he_told	3803
completely	3802
title	3801
device	3800
majority	3799
hungarian_democratic_forum	3798
element	3797
4	3796
social	3795
politician	3794
example	3793
continue	3792
step	3791
social	3790
separately	3789
court	3788
opposition	3787
acceptance	3786
him	3785
through	3784
frame	3783
peter	3782
motion	3781
actually	3780
result	3779
citizen	3778
national	3777
opposition	3776
huf_billion	3775
person	3774
possibly	3773
fraction	3772
need	3771
covenant	3770
international	3769
interruption	3768
end	3767
significant	3766
spoken	3765
other	3764
happen	3763
nothing	3762
all_of_this	3761
answer	3760
says	3759
correct	3758
bad	3757
how_much	3756
par	3755
exactly	3754
of_course	3753
since	3752
policy	3751
40	3750
general	3749
i_say	3748
measure	3747
deep	3746
50	3745
yogi	3744
link	3743
finally	3742
worth	3741
diet	3740
principle	3739
platoon	3738
next	3737
obviously	3736
6	3735
in_it	3734
wish_this	3733
it	3732
vote	3731
of	3730
commission	3729
protection	3728
development	3727
month	3726
right	3725
compared	3724
former	3723
earlier	3722
space	3721
two_minutes	3720
it_could_be	3719
look	3718
sure	3717
much	3716
environment	3715
level	3714
will_be	3713
submitting	3712
different	3711
a_lot_of	3710
modern	3709
set	3708
in	3707
go	3706
refuse	3705
in	3704
prime_minister	3703
role	3702
serious	3701
small	3700
which	3699
mentioned	3698
honorable_members,	3697
family	3696
minority	3695
other	3694
emphasize	3693
resolution	3692
one	3691
at_least	3690
governing_party	3689
too	3688
serious	3687
part	3686
against	3685
across	3684
intention	3683
complete	3682
party	3681
stay	3680
report	3679
high	3678
presented_by	3677
fact	3676
particularly	3675
seven	3674
common	3673
because	3672
child	3671
financial	3670
school	3669
government	3668
bar	3667
minute	3666
choice	3665
on_the_one_hand	3664
john	3663
office	3662
justifiable	3661
consequence	3660
can	3659
constitutional_court	3658
back	3657
one_more_time	3656
8	3655
pay	3654
similar	3653
in	3652
reform	3651
affected	3650
billion	3649
long	3648
still	3647
always	3646
joseph	3645
cost	3644
second	3643
handed_in	3642
forint	3641
as	3640
life	3639
about_this	3638
service	3637
thousand	3636
rather	3635
first	3634
change	3633
at_all	3632
then	3631
future	3630
come	3629
know	3628
has	3627
interpellation	3626
deficit	3625
church	3624
argument	3623
he	3622
percent	3621
no.	3620
12	3619
value	3618
world	3617
currently	3616
do	3615
body	3614
quite	3613
national	3612
show	3611
definitely	3610
all	3609
do	3608
text	3607
before	3606
hilarity	3605
previous	3604
accept_this	3603
investment	3602
according_to_my	3601
expenditure	3600
reduced	3599
taking_into_account	3598
so_much	3597
thomas_bauer	3596
before	3595
affect	3594
excessively	3593
income	3592
so-called	3591
settlement	3590
9	3589
representing_mr.	3588
to_change_the_law	3587
go	3586
help	3585
try	3584
agreement	3583
child	3582
more_than	3581
castle	3580
relationship	3579
hard	3578
serve	3577
wallet	3576
11	3575
woman	3574
andrew	3573
proper	3572
privatization	3571
order	3570
no_one	3569
growth	3568
change	3567
needed	3566
usually	3565
local	3564
clear	3563
social_security	3562
concept	3561
gabriella	3560
present	3559
essential	3558
on	3557
different	3556
significant	3555
married	3554
test	3553
7	3552
plan	3551
up	3550
whether	3549
standing_orders	3548
again	3547
price	3546
become	3545
million_forints	3544
hope	3543
really	3542
law_on	3541
out_of_this	3540
third	3539
garden	3538
governmental	3537
income	3536
comment	3535
undertaking	3534
finally	3533
zoltán	3532
responsibility	3531
advice	3530
property	3529
on_the_other_hand	3528
unified	3527
control	3526
diagnose	3525
short	3524
some	3523
debate	3522
company	3521
create	3520
topic	3519
agenda	3518
he_knew	3517
belongs_to	3516
foreign	3515
inasmuch	3514
alexander	3513
any	3512
candidate	3511
13	3510
more	3509
18	3508
that_is,	3507
suitable	3506
prime_minister	3505
my_partner_representatives	3504
i'm	3503
14	3502
education	3501
comment	3500
again	3499
concrete	3498
gold	3497
everything	3496
condition	3495
financing	3494
operation	3493
respect	3492
occasion	3491
cite	3490
16	3489
need	3488
sentence	3487
draft_bill	3486
while	3485
paragraph	3484
therefrom	3483
find	3482
michael	3481
on_off	3480
many	3479
difference	3478
namely	3477
bill_on	3476
ancestor	3475
at_least	3474
it_has_been	3473
president,_thank_you	3472
look	3471
guarantee	3470
core	3469
hand	3468
like	3467
material	3466
use	3465
occurs	3464
pension	3463
concern	3462
requirement	3461
really	3460
s	3459
be_happy	3458
citizen	3457
george	3456
fault	3455
despite	3454
awareness	3453
public	3452
time_frame	3451
effect	3450
according_to_opinion	3449
mep	3448
you	3447
company	3446
effect	3445
force	3444
many	3443
charm	3442
million	3441
left_side	3440
last	3439
market	3438
burden	3437
better	3436
17	3435
virtually	3434
outside	3433
draft	3432
from	3431
back	3430
primarily	3429
first	3428
himself	3427
population	3426
under-secretary	3425
about	3424
call	3423
the_same	3422
though	3421
notion	3420
noise	3419
close	3418
then	3417
period	3416
freedom	3415
obviously	3414
worker	3413
item	3412
short	3411
instead_of	3410
will_do	3409
succeeded	3408
ever	3407
honorable_parliament	3406
information	3405
report	3404
experience	3403
took	3402
flow	3401
together	3400
ode	3399
hall_hall	3398
told	3397
the_part	3396
series_follows	3395
four	3394
it_could_be	3393
procedural	3392
so_much	3391
access_to_reach	3390
properly	3389
recommended	3388
original	3387
minority	3386
work	3385
authorities	3384
low	3383
solve	3382
franciscan	3381
in_fact	3380
group	3379
help	3378
notary	3377
representatives	3376
possible	3375
object	3374
body	3373
introduction	3372
hungary	3371
live	3370
following	3369
being	3368
treat	3367
worry	3366
cultural	3365
digg_and_civic_party	3364
independent_smallholders'	3363
consensus	3362
imre	3361
acceptable	3360
health	3359
border	3358
confident_entrusting	3357
draft_resolution	3356
material	3355
patient	3354
initiate	3353
below	3352
contract	3351
hour	3350
amendment	3349
home	3348
past	3347
ruling_party	3346
treatment	3345
liberalism	3344
effective	3343
mark	3342
often	3341
competition	3340
say	3339
so_far	3338
i_said	3337
young	3336
having	3335
lead	3334
accepted	3333
thomas	3332
after	3331
north_atlantic_treaty_organization	3330
with_respect_to	3329
react	3328
chapter	3327
cycle	3326
six	3325
independent	3324
environment	3323
again	3322
hand_was	3321
edge	3320
harmony	3319
signed	3318
context	3317
applicable	3316
spleen	3315
statement	3314
became	3313
thought	3312
moreover	3311
call	3310
abstentions	3309
25	3308
considered	3307
connecting	3306
respect	3305
is_not	3304
offer	3303
change	3302
blacksmith	3301
reduction	3300
owner	3299
implementation	3298
charles	3297
in	3296
constitutional_affairs_committee	3295
feel	3294
allows	3293
mention	3292
conductor	3291
meaningful	3290
combined	3289
no	3288
that's_why	3287
education	3286
safety	3285
property	3284
apply	3283
him	3282
earth	3281
finance	3280
19	3279
hoist	3278
representative	3277
basic	3276
describes	3275
agreement	3274
until	3273
chamber	3272
follow	3271
early	3270
speech	3269
born	3268
traffic	3267
said	3266
where	3265
live	3264
civil	3263
decision-making	3262
to	3261
decree	3260
refer	3259
commented	3258
deputies	3257
we_all	3256
almost	3255
laws	3254
neither	3253
more	3252
i_had_to_have	3251
obvious	3250
moment	3249
supported	3248
furthermore	3247
last_year	3246
posts_follows	3245
irish	3244
regime_change_in_hungary	3243
eating	3242
content	3241
clean	3240
opportunity	3239
pin_down	3238
service	3237
decrease	3236
as_if	3235
him	3234
decide	3233
submitted	3232
bell_megkocogtatás	3231
all	3230
television	3229
danger	3228
contractor	3227
likewise	3226
simply	3225
package	3224
first_of_all	3223
power	3222
dig	3221
government_party_lines	3220
come	3219
main	3218
asks_wishes	3217
promise	3216
0	3215
previous_speeches	3214
sitting_data	3213
additional_recommendations	3212
make	3211
power	3210
draw_up	3209
central	3208
hate	3207
more	3206
remark	3205
race	3204
defense	3203
decade	3202
apartment	3201
before	3200
absolutely	3199
convention	3198
represent	3197
reconciliation	3196
you_can_say	3195
organize	3194
europe	3193
inform	3192
properly	3191
s	3190
simply	3189
standing	3188
once	3187
pursuit	3186
speaker	3185
join	3184
judge	3183
latter	3182
inflation	3181
between_more	3180
consumption	3179
into	3178
designate	3177
kuncze	3176
went	3175
statement	3174
rap_out	3173
fee	3172
product	3171
working	3170
colleagues	3169
possible	3168
union	3167
woman	3166
previous	3165
can_do	3164
increase	3163
joy	3162
look_for	3161
later_on	3160
damage	3159
home	3158
city	3157
appear	3156
county	3155
possibility	3154
remark	3153
tin	3152
today	3151
region	3150
today	3149
due_to	3148
i_feel	3147
for_me	3146
modify	3145
imre_mecs	3144
when	3143
there_are_no	3142
von	3141
ever_since	3140
90	3139
being	3138
it_is_important	3137
developmental	3136
directive	3135
insurance	3134
nature	3133
lifting	3132
keep	3131
known	3130
test	3129
while	3128
independently	3127
got	3126
cont	3125
live	3124
bind	3123
chance	3122
interior_minister	3121
for_us	3120
repeatedly	3119
justify	3118
commission_of_inquiry	3117
statement	3116
try	3115
point_being_sky	3114
circumstance	3113
property	3112
positive	3111
particular_case	3110
initiative	3109
there_exist	3108
conversion	3107
obviously	3106
detail	3105
specified	3104
performer	3103
election	3102
public_opinion	3101
trace	3100
one_thousand_forints	3099
lady	3098
encore	3097
commission_meeting	3096
half_of	3095
bet	3094
during	3093
change	3092
held	3091
credit	3090
less	3089
szalay	3088
no	3087
take	3086
h	3085
only	3084
as_well	3083
market	3082
undertake	3081
compliance	3080
basically	3079
discount	3078
established	3077
arrived	3076
so	3075
ombudsman	3074
here	3073
obligatory	3072
parliamentary	3071
interesting	3070
small_zoltán	3069
kálmán	3068
on	3067
is_born	3066
before	3065
first	3064
turn	3063
personal	3062
k	3061
resolutions	3060
however	3059
has	3058
natural	3057
minute_time_frame	3056
expected	3055
wording	3054
think	3053
p	3052
real	3051
addicted	3050
dispute	3049
time	3048
thought	3047
planned	3046
group	3045
merit	3044
together	3043
press	3042
sit	3041
expression	3040
letter	3039
moreover	3038
seriously	3037
judicial	3036
it_stood	3035
reached	3034
conviction	3033
in_fact	3032
specify	3031
four_years	3030
count	3029
lucky	3028
béla	3027
present	3026
scattered_applause	3025
to_be	3024
parliamentary_resolutions	3023
never	3022
negotiate	3021
representatives	3020
brought	3019
germany	3018
get	3017
company	3016
university	3015
100	3014
60	3013
christian_democratic_people's_party	3012
bank	3011
indeed	3010
control	3009
justice	3008
license	3007
limit	3006
community	3005
carver	3004
1990	3003
clear	3002
design	3001
constitutional	3000
old	2999
to	2998
following	2997
remind	2996
21	2995
put	2994
busy	2993
independent	2992
2000	2991
choose	2990
budapest	2989
fix	2988
cause	2987
nobody	2986
family_support	2985
continuously	2984
hanko	2983
strict	2982
doctor	2981
maintenance	2980
louis	2979
technical	2978
attitude	2977
decided	2976
formation	2975
ministry_state_secretary	2974
mayor	2973
build	2972
pro-government_pew	2971
police	2970
review	2969
by	2968
republic	2967
pensioner	2966
hard	2965
22	2964
deadline	2963
contribution	2962
that	2961
attention_in	2960
you	2959
into_it	2958
wedge	2957
creation	2956
unemployed	2955
anyone	2954
formulates	2953
significantly	2952
which	2951
return	2950
basic	2949
motivation	2948
personal	2947
according_to_the_judgment	2946
tailor	2945
them	2944
2002	2943
formulates	2942
read	2941
completion	2940
appear	2939
submit_a	2938
disadvantageous	2937
kind	2936
room	2935
miller	2934
management	2933
history	2932
last_year	2931
usa	2930
grant	2929
candidate	2928
restriction	2927
referendum	2926
government_program	2925
item_no.	2924
create	2923
filing	2922
windy	2921
need	2920
yesterday	2919
romania	2918
proposal_was	2917
creating	2916
private	2915
type	2914
possible	2913
present	2912
insured	2911
motorway	2910
same	2909
hack	2908
issues	2907
opposition_party	2906
application	2905
of	2904
historical	2903
official	2902
hated	2901
one_and_a_half	2900
nation	2899
calculate	2898
perform	2897
repair	2896
poet	2895
released	2894
equally	2893
from	2892
only_one	2891
real	2890
paragraph_1	2889
nice	2888
ago	2887
what	2886
criticism	2885
mentions	2884
variant	2883
adds	2882
they	2881
management	2880
correctly	2879
construction	2878
method	2877
verdict	2876
to_modify	2875
propose	2874
create	2873
right	2872
giant	2871
wanted	2870
story	2869
all_kinds	2868
direct	2867
directly	2866
documents	2865
president_of_the_republic	2864
simple	2863
clear	2862
left	2861
administrative	2860
civil	2859
gluten	2858
up	2857
supervision	2856
position	2855
contributions	2854
about	2853
provider	2852
ten	2851
for	2850
1992	2849
cause	2848
formulated	2847
extraordinary	2846
final_vote	2845
fate	2844
essentially	2843
workplace	2842
years_ago	2841
realization	2840
anti	2839
94	2838
listen	2837
negotiated	2836
soviet_union	2835
paul	2834
background	2833
trade	2832
budapest	2831
pay_attention	2830
especially	2829
consumer	2828
expert	2827
military	2826
defines	2825
two_minutes	2824
wit	2823
just	2822
beautifully	2821
committee_rapporteur	2820
some_kind	2819
exclusively	2818
relatively	2817
license	2816
penalty	2815
see	2814
protect	2813
1998	2812
ecclesiastical	2811
development	2810
for	2809
mentioned	2808
excuse	2807
sphere	2806
before_i	2805
entitled_to	2804
michael	2803
fall	2802
parliamentary	2801
horváth	2800
legitimate	2799
event	2798
successful	2797
culture	2796
authority	2795
this_year	2794
comprehensive	2793
middle	2792
crisis	2791
mihály_varga	2790
opposite	2789
human_rights	2788
creates	2787
available	2786
still	2785
prepare	2784
profession	2783
funding	2782
cooperation	2781
tibor	2780
how_many	2779
par	2778
a_collection	2777
1991	2776
remembers_reminded	2775
exception	2774
qualm	2773
release	2772
attila	2771
all	2770
principle	2769
him	2768
prevailing	2767
considering	2766
forward	2765
displayed	2764
merely	2763
made	2762
voted	2761
negotiate	2760
rt	2759
no_bill	2758
around	2757
later	2756
1997	2755
through	2754
economic_policy	2753
subscribe	2752
increase	2751
went	2750
open	2749
long-term	2748
look_for	2747
in	2746
agricultural	2745
all_of_us	2744
tar	2743
the_other_side	2742
cooperative	2741
prosecution	2740
number	2739
budget	2738
consideration	2737
hungarian_justice_and_life_party	2736
information	2735
gusztos	2734
union	2733
army	2732
terminate	2731
1995	2730
acting	2729
essence	2728
introduce	2727
competent	2726
ruling_party_pew	2725
rejected	2724
for_tied	2723
partner	2722
membership	2721
institutions	2720
holy	2719
responsible	2718
i_mean	2717
people	2716
highlight	2715
carry	2714
compensation	2713
news	2712
recommendation_1	2711
category	2710
make	2709
norm	2708
close	2707
a_kind_of	2706
dignity	2705
public	2704
our_representatives	2703
mostly	2702
voluntary	2701
hope	2700
accidental	2699
communal	2698
support	2697
settlement	2696
county	2695
compromise	2694
government_coalition	2693
list	2692
region	2691
behind	2690
viz.	2689
individual	2688
found	2687
function	2686
educator	2685
detailed	2684
november	2683
seems	2682
personal_income_tax	2681
easy	2680
judicial	2679
future	2678
fast	2677
use	2676
being	2675
that	2674
speak	2673
be_under_the_necessity_of	2672
barely	2671
i_recommend	2670
to_vote	2669
view	2668
gypsies	2667
species	2666
the_overall_level	2665
shape	2664
interested	2663
eorsi	2662
as	2661
so	2660
electronic	2659
willingly	2658
sacrifice	2657
evidence	2656
employment	2655
the_rule_of_law	2654
standards	2653
human	2652
maintain	2651
reserve	2650
institute	2649
impossible	2648
known	2647
foundation	2646
duty	2645
during_the_year	2644
prevail	2643
23	2642
however,	2641
origination	2640
he_likes_to_call	2639
opposition_came	2638
required	2637
december	2636
respectively	2635
content	2634
technique	2633
deal	2632
sector	2631
submitted	2630
soldier	2629
beautiful	2628
hospital	2627
radio	2626
industrial	2625
in_detail	2624
rejoinders_residence	2623
unacceptable	2622
abolition	2621
probably	2620
accurate	2619
matthias	2618
obviously	2617
also	2616
both	2615
labor	2614
begrudge	2613
trust	2612
later	2611
nature	2610
training	2609
serving	2608
actual	2607
finance	2606
often	2605
ngo	2604
stay	2603
two	2602
picture	2601
time_has_passed	2600
lock	2599
education	2598
at_most	2597
200	2596
contradiction	2595
phenomenon	2594
available	2593
clear_up	2592
scientific	2591
joseph_torgyán	2590
csaba	2589
hearings	2588
railway	2587
it_turned_out	2586
spirit	2585
structure	2584
divided	2583
2001	2582
virgin_mary	2581
viktor_orban	2580
insurance	2579
offend	2578
emphasized	2577
bound	2576
sow	2575
among	2574
to_life	2573
vice-president	2572
energy	2571
fast	2570
army	2569
80	2568
ten_years	2567
gain	2566
main	2565
model	2564
special	2563
bound	2562
starts	2561
someone_spoke	2560
load	2559
pro-government_side	2558
begin	2557
result	2556
responding_gives	2555
consider	2554
temporary	2553
before_we	2552
research	2551
insurer	2550
allow	2549
member_state	2548
balance	2547
definite	2546
will	2545
70	2544
in_front_of_us	2543
developed	2542
coverage	2541
validate	2540
turn	2539
staff	2538
from	2537
face	2536
employment	2535
namely	2534
he	2533
dangerous	2532
unit	2531
history	2530
pardon	2529
undertaken	2528
job	2527
sitting	2526
sound	2525
psychoactive_drug	2524
this_type	2523
you_can	2522
layer	2521
home_office	2520
obligatory	2519
extremely_important	2518
transport	2517
1st_of_january	2516
assume	2515
crime	2514
urgent	2513
public_funds	2512
signature	2511
register	2510
wage	2509
disadvantage	2508
in_the_circle_of	2507
ministry_of_finance	2506
fell	2505
majority_government	2504
pause	2503
regional_development	2502
modern	2501
24	2500
writing	2499
determinative	2498
building	2497
hundred	2496
production	2495
with	2494
it_depends	2493
experiment	2492
honest	2491
form	2490
as_regards	2489
alone	2488
comforting	2487
desirable	2486
2003	2485
penal_code	2484
preparation	2483
particular	2482
resources	2481
300	2480
concept	2479
et	2478
poor	2477
strange	2476
about	2475
ministerial	2474
authority	2473
theoretical	2472
representation	2471
eye	2470
center	2469
change	2468
drink	2467
reveals	2466
later	2465
fulfillment	2464
capitalism	2463
spend	2462
poorly	2461
referred	2460
expectation	2459
barrier	2458
of	2457
connected_connector	2456
aim	2455
professional	2454
june	2453
regional	2452
without_that	2451
valid	2450
port	2449
in_connection_with	2448
grayling	2447
infrastructure	2446
them	2445
decrease	2444
pany	2443
difficulty	2442
gyula	2441
place	2440
general_government	2439
strategy	2438
march	2437
billionaire	2436
benefit	2435
it_works	2434
point_of_view	2433
habit	2432
student	2431
thereby	2430
1993	2429
exposé	2428
heard	2427
justice	2426
two-thirds	2425
keynote_speaker	2424
tax_benefit	2423
conclusion	2422
public_service	2421
recommend	2420
each	2419
evade	2418
majority	2417
rather	2416
started	2415
as	2414
gave	2413
calculation	2412
up	2411
time	2410
received	2409
change	2408
after_all	2407
procedural	2406
raising	2405
juvenile	2404
confusion	2403
description	2402
succeed	2401
they_said	2400
sports	2399
93	2398
repair	2397
thus	2396
seems	2395
quite_enough	2394
tax_law	2393
may	2392
worthy	2391
abuse	2390
contrary	2389
practical	2388
voice	2387
it_sounded_out	2386
west	2385
lászló_salamon	2384
network	2383
state_property	2382
procurement	2381
tendency	2380
happened	2379
allocate	2378
realize	2377
loss	2376
basically	2375
like	2374
cheap	2373
document	2372
28	2371
definition	2370
it_makes	2369
by_me	2368
created	2367
application	2366
austria	2365
forward	2364
moral	2363
internal	2362
1994	2361
statement	2360
railing	2359
far	2358
government_regulation	2357
friend	2356
95	2355
coalition	2354
ability	2353
compensation	2352
at_the_same_time	2351
the_future	2350
tension	2349
organized	2348
although	2347
reach_end	2346
no_way	2345
powerful	2344
indulgence	2343
complete	2342
complex	2341
reality	2340
build	2339
elapsed_time_frame	2338
legal	2337
regulation	2336
independence	2335
pettkó	2334
consumption	2333
active	2332
prevent	2331
part_group	2330
constitution	2329
psalms	2328
actions	2327
incite	2326
century	2325
some_way	2324
republic	2323
willing	2322
correct	2321
water	2320
perform	2319
unemployment	2318
ildikó	2317
last_seven	2316
35	2315
continuous	2314
rise	2313
importance	2312
submitted_by	2311
two-minute_speeches	2310
truth	2309
act	2308
eight	2307
finally	2306
from	2305
europe	2304
from_this_year	2303
campaign	2302
armed	2301
organizational	2300
structure	2299
immediately	2298
understand	2297
passed	2296
police	2295
traffic	2294
five_minutes	2293
employee	2292
96	2291
family	2290
colleague	2289
annually	2288
coalition	2287
evolve	2286
everyone	2285
2010	2284
27	2283
working	2282
martin	2281
right_now	2280
chosen	2279
alternative	2278
doubt	2277
just	2276
interpret	2275
expired	2274
1989	2273
establishes	2272
repeatedly	2271
water	2270
alba	2269
get	2268
conflict	2267
patience	2266
affect	2265
newspaper	2264
internal	2263
tax_cuts	2262
surely	2261
compulsion	2260
de_facto	2259
2006	2258
wine	2257
indubitable	2256
tried	2255
expected	2254
protocol	2253
union	2252
public	2251
language	2250
withdraw	2249
judgment	2248
visible	2247
misunderstanding	2246
with	2245
argument	2244
decide	2243
strange	2242
strong	2241
repeat	2240
rest_of_the_world	2239
31	2238
opportunity	2237
at_the_same_time	2236
abandonment	2235
paragraph_3	2234
come_across	2233
fair	2232
in_front_of_parliament	2231
interpretation	2230
tradition	2229
decision_follows	2228
proclamation	2227
interpellating	2226
follows	2225
transformation	2224
submission	2223
thought	2222
prevent	2221
immediately	2220
the_economic_growth	2219
including	2218
torgyán	2217
useful	2216
internet	2215
strengthen	2214
thereafter	2213
permission	2212
from	2211
launch	2210
territorial	2209
normative	2208
almost	2207
grievance	2206
higher_education	2205
to_comment	2204
order	2203
gábor_fodor	2202
before	2201
iványi	2200
communism	2199
state_audit_office	2198
26	2197
curly_istván	2196
billion_forints	2195
prosecution	2194
open	2193
tender	2192
2004	2191
risk	2190
aid	2189
colleague	2188
calls_for	2187
worry	2186
explicate	2185
two-thirds	2184
president_ringing	2183
addressee	2182
used	2181
profit	2180
pontoon	2179
tax_system	2178
acknowledge	2177
business	2176
our_front	2175
supply	2174
court	2173
spend	2172
perception	2171
appropriations	2170
free	2169
promise	2168
150	2167
amending	2166
lock_out	2165
reception	2164
45	2163
capital	2162
raises	2161
advertisement	2160
efficiency	2159
negative	2158
performance	2157
deficiency	2156
it	2155
simple	2154
preference	2153
river	2152
citizens'	2151
after_the_agenda	2150
trying_to	2149
ii_families	2148
generated	2147
grounded	2146
prosecutor	2145
environmental_protection	2144
on	2143
following	2142
plus	2141
he_title	2140
arisen	2139
unnecessary	2138
end_has	2137
influence	2136
yesterday	2135
quoth	2134
represent	2133
dive	2132
probably	2131
idea	2130
apologizes	2129
in_1997	2128
ready	2127
sufficient	2126
1996	2125
tóth	2124
far	2123
last_year's	2122
completion	2121
grow	2120
recognition	2119
parent	2118
contract	2117
invariably	2116
head	2115
500	2114
facts	2113
advanced	2112
france	2111
alexander_lezsák	2110
take	2109
democracy	2108
pre_agenda	2107
tb	2106
article	2105
accidentally	2104
forum	2103
consumer	2102
not	2101
intervention	2100
machine	2099
distributors	2098
i_ask	2097
then	2096
connected	2095
some	2094
világos	2093
participation	2092
river	2091
states	2090
exercise	2089
99	2088
catherine	2087
roughly	2086
demand	2085
let_say	2084
in_any_case	2083
weight	2082
degree	2081
agriculture	2080
difficult_situation	2079
various	2078
chimney	2077
summarize	2076
soós	2075
conflict_of_interest	2074
revision	2073
hungarian_language	2072
communications	2071
western	2070
develops	2069
horn	2068
kóródi	2067
oblige	2066
plenary	2065
thorough	2064
finished	2063
normal	2062
a_priori	2061
legal_regulations	2060
hall	2059
significantly	2058
home	2057
agricultural	2056
random	2055
holder	2054
legislative	2053
without	2052
sequel	2051
originally	2050
consideration	2049
regrettable	2048
in_vain	2047
control	2046
ban	2045
valid	2044
national_security	2043
farmers	2042
michael_baby	2041
expensive	2040
environmental	2039
morning	2038
official	2037
was_occupied_with	2036
against	2035
the_framework	2034
lived	2033
i	2032
onetime	2031
present	2030
all_the_same	2029
defensive	2028
average	2027
opportunity	2026
integration	2025
repeat	2024
january	2023
control	2022
cause	2021
ltd.	2020
legal_status	2019
systematic	2018
see	2017
by_his	2016
district	2015
expert	2014
country	2013
corruption	2012
iran	2011
wear	2010
spirit	2009
last	2008
national_assembly	2007
same_kind	2006
try	2005
gross_domestic_product	2004
installation	2003
october	2002
self-motion	2001
so	2000
secret	1999
sometime	1998
last_week	1997
warranty	1996
progress	1995
tax_and_financial_control_administration	1994
second	1993
uncertainty	1992
summer	1991
public_functions	1990
concretely	1989
easy	1988
implementing	1987
live	1986
any	1985
health	1984
more_precisely	1983
priest	1982
because_of_this	1981
