Word	Frequency
treat	6894
better	6893
i'm	6892
obviously	6891
about	6890
below	6889
argument	6888
nation	6887
text	6886
ode	6885
county	6884
look	6883
property	6882
so_far	6881
almost	6880
low	6879
environment	6878
responsible	6877
to	6876
himself	6875
developmental	6874
accepted	6873
noise	6872
it_could_be	6871
edge	6870
charles	6869
pro-government_pew	6868
19	6867
irish	6866
relationship	6865
paragraph	6864
today	6863
basically	6862
hall_hall	6861
that_is,	6860
indeed	6859
effective	6858
difference	6857
effect	6856
wage	6855
lifting	6854
that's_why	6853
six	6852
after	6851
repeatedly	6850
i_said	6849
concern	6848
administrative	6847
constitutional_court	6846
agriculture	6845
therefrom	6844
went	6843
no_bill	6842
inflation	6841
tin	6840
initiate	6839
clear	6838
crisis	6837
information	6836
you	6835
increase	6834
respect	6833
offer	6832
owner	6831
two_minutes	6830
privatization	6829
more	6828
arrived	6827
independent	6826
asks_wishes	6825
really	6824
power	6823
feel	6822
lead	6821
patient	6820
ancestor	6819
report	6818
police	6817
finance	6816
treatment	6815
100	6814
budget	6813
the_same	6812
simply	6811
cooperation	6810
notion	6809
usually	6808
statement	6807
draft_resolution	6806
dig	6805
justice	6804
property	6803
speaker	6802
i_had_to_have	6801
short	6800
is_not	6799
chapter	6798
simple	6797
interesting	6796
guarantee	6795
like	6794
country	6793
minute_time_frame	6792
apartment	6791
past	6790
again	6789
decision-making	6788
test	6787
insurance	6786
neither	6785
here	6784
pre_agenda	6783
submitted	6782
on	6781
h	6780
view	6779
nice	6778
supported	6777
react	6776
everything	6775
when	6774
context	6773
only	6772
faction	6771
blacksmith	6770
while	6769
damage	6768
due_to	6767
0	6766
solve	6765
build	6764
mention	6763
recapitulative	6762
between_more	6761
on_the_other_hand	6760
deadline	6759
thankyou	6758
no	6757
laws	6756
you	6755
appear	6754
bank	6753
really	6752
once	6751
pin_down	6750
forward	6749
commented	6748
central	6747
60	6746
obvious	6745
employment	6744
material	6743
hate	6742
2004	6741
family	6740
draw_up	6739
acting	6738
procedural	6737
core	6736
chamber	6735
likewise	6734
at_least	6733
while	6732
having	6731
state_audit_office	6730
count	6729
comment	6728
beautifully	6727
specified	6726
realization	6725
you_can_say	6724
turn	6723
possible	6722
decide	6721
service	6720
got	6719
standing	6718
object	6717
danger	6716
socialist	6715
formation	6714
requirement	6713
moment	6712
into	6711
original	6710
join	6709
particular_case	6708
opposition_occurs	6707
refuse	6706
decade	6705
management	6704
spleen	6703
consumption	6702
often	6701
encore	6700
then	6699
perform	6698
look_for	6697
all	6696
debate	6695
positive	6694
flow	6693
recommended	6692
design	6691
clean	6690
born	6689
defense	6688
significantly	6687
2011	6686
agricultural	6685
2003	6684
with_respect_to	6683
content	6682
to	6681
1st_of_january	6680
final_vote	6679
only_one	6678
many	6677
in_fact	6676
traffic	6675
until	6674
market	6673
scattered_applause	6672
budapest	6671
21	6670
reached	6669
during	6668
specify	6667
group	6666
2015	6665
s	6664
conviction	6663
louis	6662
follow	6661
apply	6660
early	6659
reform	6658
modify	6657
listen	6656
conversion	6655
from	6654
von	6653
i_feel	6652
a_collection	6651
discount	6650
tailor	6649
known	6648
wedge	6647
designate	6646
2006	6645
haughty_zoltán	6644
church	6643
unemployment	6642
hearings	6641
applicable	6640
call	6639
k	6638
public	6637
planned	6636
try	6635
nobody	6634
later	6633
of	6632
package	6631
him	6630
chance	6629
fónagy	6628
meaningful	6627
ferenc_gyurcsány	6626
refer	6625
up	6624
personal	6623
energy	6622
keep	6621
statement	6620
hospital	6619
food	6618
change	6617
2014	6616
region	6615
22	6614
freedom	6613
more	6612
educator	6611
economic_policy	6610
organize	6609
initiative	6608
strategy	6607
affect	6606
for_us	6605
independent	6604
never	6603
maintenance	6602
news	6601
candidate	6600
read	6599
awareness	6598
half_of	6597
combined	6596
think	6595
cycle	6594
insured	6593
joy	6592
training	6591
2000	6590
essentially	6589
get	6588
middle	6587
busy	6586
development	6585
essential	6584
drink	6583
member_state	6582
event	6581
harmony	6580
rt	6579
brought	6578
andrás_tállai	6577
has	6576
trace	6575
decided	6574
protect	6573
it_stood	6572
gluten	6571
farmers	6570
the_national_economy	6569
two-minute_speeches	6568
ruling_party	6567
parliamentary_resolutions	6566
company	6565
management	6564
government_program	6563
exclusively	6562
sitting_data	6561
previous_speeches	6560
two	6559
old	6558
as_if	6557
put	6556
we_all	6555
ever_since	6554
probably	6553
undertake	6552
circumstance	6551
nature	6550
completion	6549
remind	6548
compliance	6547
basic_law	6546
review	6545
social_security	6544
to_be	6543
michael	6542
ildikó	6541
previous_period	6540
with	6539
culture	6538
reality	6537
covenant	6536
judicial	6535
directive	6534
license	6533
hand_was	6532
this_year	6531
government	6530
can_do	6529
formulates	6528
seriously	6527
cause	6526
room	6525
giant	6524
ten	6523
historical	6522
disadvantageous	6521
2007	6520
mihály_varga	6519
contributions	6518
fix	6517
left	6516
terminate	6515
creation	6514
filing	6513
eight	6512
take	6511
provider	6510
formulates	6509
last_year	6508
construction	6507
anti	6506
john	6505
look_for	6504
highlight	6503
present	6502
motorway	6501
expected	6500
all	6499
psalms	6498
regulation	6497
latter	6496
application	6495
in_connection_with	6494
profession	6493
instant_issue	6492
grew	6491
for_your_kind_attention	6490
performance	6489
support	6488
represent	6487
opposition_pew	6486
pay_attention	6485
number	6484
after_all	6483
issues	6482
for	6481
truth	6480
official	6479
respectively	6478
bind	6477
defines	6476
expert	6475
attention_in	6474
justify	6473
established	6472
repair	6471
remark	6470
calculate	6469
university	6468
four_years	6467
thought	6466
clear	6465
fate	6464
2009	6463
thereby	6462
time_has_passed	6461
wording	6460
2016	6459
attitude	6458
dear_colleagues	6457
remark	6456
rise	6455
1998	6454
national_development	6453
see	6452
convention	6451
what	6450
namely	6449
it_is_important	6448
later	6447
there_are_no	6446
supervision	6445
sports	6444
formulated	6443
as	6442
strong	6441
employment	6440
race	6439
strengthen	6438
one_and_a_half	6437
election	6436
favorable	6435
you	6434
during_the_year	6433
end_has	6432
p	6431
judge	6430
how_many	6429
statement	6428
november	6427
béla	6426
he	6425
csaba	6424
increase	6423
pardon	6422
abolition	6421
history	6420
degree	6419
private	6418
especially	6417
juvenile	6416
90	6415
all_kinds	6414
agreement	6413
a_kind_of	6412
power	6411
michael_baby	6410
held	6409
for_me	6408
parent	6407
by	6406
budapest	6405
entitled_to	6404
producer	6403
seems	6402
regime_change_in_hungary	6401
someone_spoke	6400
information	6399
create	6398
vice-president	6397
contribution	6396
release	6395
connected	6394
doctor	6393
consensus	6392
creating	6391
from	6390
sit	6389
transport	6388
carry	6387
company	6386
bet	6385
as_regards	6384
hundred	6383
unemployed	6382
water	6381
independently	6380
picture	6379
usa	6378
criticism	6377
preparation	6376
grant	6375
however	6374
acceptable	6373
right	6372
known	6371
wine	6370
promised	6369
which	6368
negotiated	6367
raising	6366
elapsed_time_frame	6365
capital	6364
june	6363
mentioned	6362
2008	6361
successful	6360
remembers_reminded	6359
submitted	6358
into_it	6357
close	6356
posted	6355
point_being_sky	6354
dispute	6353
personal	6352
center	6351
is_born	6350
went	6349
billionaire	6348
see	6347
register	6346
internal	6345
application	6344
president_ringing	6343
appropriations	6342
versus	6341
23	6340
he	6339
repair	6338
curly_istván	6337
also	6336
speech	6335
tender	6334
decrease	6333
payment	6332
continuous	6331
species	6330
70	6329
trade	6328
before	6327
from_this_year	6326
romania	6325
poet	6324
december	6323
tibor	6322
next_year	6321
with	6320
minority	6319
functional	6318
pursuit	6317
additional_recommendations	6316
reserve	6315
there_exist	6314
general_sales_tax	6313
cont	6312
2001	6311
public	6310
category	6309
choose	6308
prepare	6307
background	6306
years_ago	6305
that	6304
extraordinary	6303
resolutions	6302
wit	6301
absolutely	6300
creates	6299
natural	6298
beautiful	6297
visible	6296
tax_law	6295
lucky	6294
300	6293
bound	6292
for_tied	6291
benefit	6290
him	6289
serving	6288
addicted	6287
letter	6286
building	6285
poor	6284
in_fact	6283
róbert_répássy	6282
authority	6281
viktor_orban	6280
detail	6279
minimum_wage	6278
accurate	6277
namely	6276
same	6275
traffic	6274
negotiated	6273
still	6272
make	6271
concept	6270
introduce	6269
glory	6268
negotiate	6267
change	6266
two_minutes	6265
soldier	6264
24	6263
strict	6262
may	6261
secretary_of_state	6260
expression	6259
railway	6258
before_we	6257
5_percent	6256
unit	6255
all_of_us	6254
definition	6253
motivation	6252
500	6251
propose	6250
gave	6249
consumer	6248
together	6247
coverage	6246
200	6245
evidence	6244
in	6243
regional	6242
ministerial	6241
individual	6240
paul	6239
paragraph_1	6238
as_well	6237
less	6236
territorial	6235
protocol	6234
hard	6233
cause	6232
payment	6231
expectation	6230
greet	6229
germany	6228
to_comment	6227
retort	6226
made	6225
undertaken	6224
gabriella	6223
2005	6222
labor	6221
present	6220
method	6219
submit_a	6218
before	6217
the_economic_growth	6216
proposal_was	6215
fulfillment	6214
just	6213
employee	6212
mostly	6211
exception	6210
create	6209
to_modify	6208
importance	6207
he_likes_to_call	6206
begrudge	6205
general_government	6204
rural_development	6203
scientific	6202
elderly	6201
according_to_the_judgment	6200
home	6199
no	6198
available	6197
determinative	6196
maintain	6195
long-term	6194
fast	6193
from	6192
adds	6191
technical	6190
that	6189
duty	6188
i_recommend	6187
expected	6186
public_debt	6185
contrary	6184
port	6183
press	6182
appear	6181
responding_gives	6180
understand	6179
2002_was	6178
policeman	6177
march	6176
available	6175
civil	6174
ability	6173
need	6172
sphere	6171
mentions	6170
reception	6169
2013	6168
they_said	6167
zsolt_németh	6166
2012	6165
fall	6164
lock	6163
legislative_committees	6162
electronic	6161
real	6160
directly	6159
military	6158
behind	6157
trust	6156
partner	6155
europe	6154
institute	6153
located_in_front_of_our	6152
risk	6151
preference	6150
up	6149
comprehensive	6148
constitutional	6147
billion_forints	6146
found	6145
kilometer	6144
network	6143
army	6142
public_opinion	6141
realize	6140
president_of_the_republic	6139
needed	6138
available	6137
rise	6136
part_group	6135
sitting	6134
released	6133
insurer	6132
opposition_groups	6131
people	6130
gur	6129
essence	6128
direct	6127
27	6126
return	6125
present_moment	6124
managerial	6123
promise	6122
settlement	6121
majority	6120
republic	6119
change	6118
sector	6117
honest	6116
writing	6115
urgent	6114
first	6113
them	6112
last_year's	6111
deep	6110
referendum	6109
beyond_limits	6108
document	6107
1997	6106
sacrifice	6105
let_say	6104
after_the_agenda	6103
divided	6102
contribute	6101
tar	6100
about_this	6099
easy	6098
attila	6097
medium-sized_businesses	6096
cooperative	6095
considering	6094
communal	6093
anyone	6092
strategic	6091
developed	6090
rural	6089
lazarus	6088
monthly	6087
permit	6086
negotiate	6085
it_turned_out	6084
description	6083
28	6082
received	6081
calculation	6080
about	6079
szíveskedik	6078
worthy	6077
the_overall_level	6076
public_funds	6075
government_regulation	6074
interior_minister	6073
nandor	6072
elector	6071
gross_domestic_product	6070
layer	6069
miller	6068
especially	6067
river	6066
time	6065
type	6064
tourism	6063
sow	6062
keller_lászló	6061
human	6060
surely	6059
allow	6058
gain	6057
use	6056
hectare	6055
available	6054
higher_education	6053
poorly	6052
institutions	6051
production	6050
different	6049
lake_balaton	6048
merit	6047
origination	6046
tried	6045
clear_up	6044
et	6043
euro	6042
complete	6041
proper	6040
annually	6039
subscribe	6038
amending	6037
october	6036
eye	6035
safety	6034
happened	6033
started	6032
sorry	6031
chief_oratorical	6030
load	6029
yesterday	6028
hope	6027
significantly	6026
actual	6025
finance	6024
you_can	6023
employee	6022
in_the_circle_of	6021
strange	6020
hated	6019
through	6018
deputy_group_leader	6017
thus	6016
from	6015
recommend	6014
television	6013
400	6012
35	6011
detailed	6010
slowly	6009
levels	6008
proclamation	6007
build	6006
however,	6005
thought	6004
wanted	6003
regional_development	6002
equally	6001
in_vain	6000
standards	5999
history	5998
confirm	5997
public_functions	5996
penalty	5995
open	5994
pany	5993
speak	5992
average	5991
result	5990
starts	5989
owing_to	5988
group_keynote_speaker	5987
digg_and_civic_party	5986
independent_smallholders'	5985
out_of_this	5984
tax_benefit	5983
recommendation_1	5982
80	5981
besides	5980
head	5979
procedural	5978
foundation	5977
client	5976
corruption	5975
sufficient	5974
staff	5973
széchenyi	5972
barely	5971
ask	5970
calmly	5969
thomas_bauer	5968
fisherman	5967
ecclesiastical	5966
district	5965
exposé	5964
dangerous	5963
péter_medgyessy	5962
among	5961
supporting	5960
unacceptable	5959
legitimate	5958
crime	5957
department_of_home_affairs	5956
repeatedly	5955
daily	5954
non-content	5953
against	5952
qualm	5951
student	5950
plus	5949
knowledge	5948
below	5947
organizational	5946
republic	5945
long-term	5944
fair	5943
specific	5942
windy	5941
like	5940
difficult_situation	5939
form	5938
grow	5937
shape	5936
strange	5935
ngo	5934
voice	5933
clarification	5932
efficiency	5931
representation	5930
ruling_party_pew	5929
special	5928
succeed	5927
impossible	5926
membership	5925
for	5924
writer	5923
being	5922
quality	5921
rest_of_the_world	5920
cheap	5919
around	5918
tóth	5917
significant	5916
1999	5915
hungarian_language	5914
integration	5913
from	5912
the_whole	5911
idea	5910
current_series	5909
2017	5908
competent	5907
austria	5906
simon	5905
put_it	5904
to_life	5903
psychoactive_drug	5902
tendency	5901
however,	5900
patience	5899
january	5898
regulatory	5897
west	5896
show_of_hands	5895
present	5894
be_under_the_necessity_of	5893
bloody	5892
industrial	5891
31	5890
active	5889
required	5888
definite	5887
trying_to	5886
nature	5885
constitutional_affairs_committee	5884
temporary	5883
i	5882
willingly	5881
court	5880
bound	5879
it_sounded_out	5878
expert	5877
responder	5876
willing	5875
spend	5874
gypsies	5873
presented_by	5872
article	5871
restriction	5870
real	5869
ministry_of_finance	5868
restoration	5867
medgyessy_government	5866
accidental	5865
1990	5864
debt	5863
used	5862
often	5861
connected_connector	5860
26	5859
diet	5858
without	5857
cease	5856
structure	5855
will	5854
line	5853
last_seven	5852
gyurcsány	5851
michael	5850
honorable_members,	5849
for	5848
public_administration	5847
position	5846
from	5845
have	5844
almost	5843
szilágyi	5842
ancestor	5841
infrastructure	5840
he	5839
fast	5838
dignity	5837
wolf	5836
far	5835
heritage	5834
prevail	5833
attila	5832
invoice	5831
hear	5830
loss	5829
colleague	5828
supply	5827
1995	5826
funding	5825
vein	5824
just	5823
law_enforcement	5822
local_government	5821
sound	5820
merely	5819
principle	5818
minister_of_agriculture	5817
objective	5816
150	5815
finally	5814
somewhere	5813
protect	5812
voluntary	5811
revision	5810
acknowledge	5809
50_percent	5808
list	5807
soviet_union	5806
legislative	5805
authority	5804
2010_was	5803
loss	5802
commission_of_inquiry	5801
reach_end	5800
displayed	5799
my_partner_representatives	5798
decision_follows	5797
immediately	5796
twenty	5795
andras_schiffer	5794
finished	5793
ruling_party	5792
consumer	5791
difficulty	5790
correctly	5789
transparent	5788
random	5787
family_support	5786
done	5785
begin	5784
istván_józsa	5783
each	5782
miss	5781
summer	5780
organized	5779
real	5778
coming	5777
kuncze	5776
abuse	5775
interested	5774
horváth	5773
river	5772
pre-	5771
motorway	5770
notification	5769
signature	5768
take_place	5767
deal	5766
research	5765
license	5764
beat	5763
powerful	5762
sad	5761
confirmation	5760
control	5759
offend	5758
29	5757
balance	5756
explicate	5755
support_price	5754
murmur	5753
excuse	5752
upper	5751
study	5750
parliamentary_resolution	5749
aid	5748
kind	5747
come	5746
get	5745
deputy	5744
butt_in	5743
surroundings	5742
statement	5741
lakh	5740
independence	5739
prevailing	5738
carpathian	5737
right_now	5736
revolution	5735
place	5734
content	5733
preservation	5732
civil_couple	5731
meant	5730
value	5729
at_most	5728
wind	5727
recognition	5726
last	5725
job	5724
makes_it_possible	5723
it	5722
allocate	5721
excise	5720
april	5719
keeping	5718
ltd.	5717
interpret	5716
0	5715
structure	5714
follower	5713
launch	5712
it	5711
accompany	5710
turn	5709
ten_years	5708
the_part	5707
sale	5706
priest	5705
occur	5704
tisza	5703
operation	5702
soil	5701
free	5700
five_minutes	5699
student	5698
verdict	5697
communism	5696
appointed	5695
before_i	5694
prime_ministry	5693
expired	5692
indicator	5691
aim	5690
come_across	5689
incite	5688
valid	5687
association	5686
human_rights	5685
came	5684
hall	5683
quantity	5682
business	5681
guided	5680
constant	5679
pay_off	5678
expensive	5677
september	5676
safe	5675
healthy	5674
in_detail	5673
bárándy	5672
by_me	5671
god	5670
waste	5669
foundation	5668
hungarian_civil	5667
foreign_affairs	5666
2004_was	5665
fell	5664
natural	5663
raised	5662
self-motion	5661
opposite	5660
negative	5659
arisen	5658
announce	5657
passed	5656
raises	5655
gluten	5654
limit	5653
in_front_of_parliament	5652
metropolitan	5651
ii_families	5650
influence	5649
receive	5648
solid	5647
perform	5646
education	5645
reverse	5644
defensive	5643
par	5642
barrier	5641
so	5640
professional	5639
pause	5638
central_bank	5637
agenda_recommendation	5636
45	5635
expedient	5634
public_service	5633
establishes	5632
holy	5631
holder	5630
lajos_kosa	5629
both	5628
practical	5627
calls_for	5626
phenomenon	5625
deficiency	5624
ferryman	5623
statistics	5622
climb	5621
pound	5620
excellent	5619
disease	5618
february	5617
lived	5616
prophylactic	5615
implementing	5614
disadvantage	5613
the_rule_of_law	5612
eugene	5611
ticket	5610
planning	5609
countless	5608
struggle	5607
heard	5606
unfortunately_mode	5605
media	5604
submitted	5603
1994	5602
experience	5601
certify	5600
pass	5599
weight	5598
márta	5597
judgment	5596
characterize	5595
guarantee	5594
tax_system	5593
consumption	5592
we_can	5591
created	5590
additional	5589
entry_into_force	5588
grayling	5587
disease	5586
so	5585
tradition	5584
continue	5583
follows	5582
challenge	5581
successful	5580
quoth	5579
campaign	5578
july	5577
represent	5576
ago	5575
profit	5574
máriusz	5573
accidentally	5572
state_property	5571
external	5570
including	5569
evolve	5568
resources	5567
linguist	5566
the_framework	5565
some_kind	5564
personal_income_tax	5563
home_office	5562
huf_million	5561
horn	5560
two-thirds	5559
subregion	5558
residential	5557
thank	5556
house_committee	5555
health	5554
useful	5553
monika_lamperth	5552
some_way	5551
pósán	5550
in_2003	5549
reveals	5548
spend	5547
deputies	5546
model	5545
of	5544
not_to	5543
order	5542
orbán_government	5541
normative	5540
term	5539
project	5538
zoltán_szabó	5537
