Word	Frequency
for_example	2208
why	2207
own	2206
otherwise	2205
stand	2204
as	2203
provisions	2202
i	2201
because	2200
they	2199
continue	2198
further	2197
day	2196
organization	2195
same	2194
indicate	2193
tell	2192
answer	2191
rule	2190
john	2189
seat	2188
next_to	2187
amount	2186
mean	2185
well	2184
proceedings	2183
20	2182
should	2181
school	2180
accept_this	2179
for	2178
to	2177
understand	2176
30	2175
society	2174
solution	2173
respect	2172
result	2171
sanitary	2170
someone	2169
future	2168
opinion	2167
name	2166
social	2165
true	2164
three	2163
source	2162
minute	2161
obviously	2160
small	2159
ask	2158
some	2157
activity	2156
4	2155
past	2154
wish_this	2153
against	2152
value	2151
15	2150
i_want	2149
recapitulative	2148
without	2147
look	2146
notary	2145
recommendation	2144
person	2143
help	2142
also	2141
it_is	2140
broad	2139
government	2138
look	2137
he_told	2136
6	2135
how	2134
decide	2133
measure	2132
i_know	2131
in	2130
happened	2129
thomas	2128
certain	2127
few	2126
under	2125
young	2124
government_party_lines	2123
8	2122
politician	2121
beat	2120
abstentions	2119
in_it	2118
measure	2117
exactly	2116
regulation	2115
40	2114
fraction	2113
in_addition_to_stay	2112
to_say	2111
local_government	2110
standpoint	2109
juice	2108
however	2107
pension	2106
ministry_of_human_resources	2105
a_detailed_discussion	2104
patient	2103
the_politics_can_be_different	2102
joseph	2101
development	2100
separately	2099
reduced	2098
submitting	2097
economy	2096
general_debate	2095
related	2094
just	2093
interruption	2092
agree	2091
need	2090
life	2089
garden	2088
woman	2087
end	2086
obviously	2085
gábor	2084
majority	2083
cost	2082
and	2081
form	2080
let	2079
period	2078
always	2077
level	2076
completely	2075
world	2074
michael	2073
professional	2072
prime_minister	2071
all_of_this	2070
data	2069
condition	2068
laws	2067
will_be	2066
accepts	2065
since	2064
process	2063
unified	2062
the	2061
current	2060
protection	2059
inform	2058
international	2057
george	2056
justice	2055
to_change_the_law	2054
before	2053
peter	2052
given	2051
through	2050
direction	2049
frame	2048
child	2047
step	2046
church	2045
candidate	2044
complete	2043
something	2042
vote	2041
link	2040
next	2039
side	2038
acceptance	2037
concerning	2036
in	2035
example	2034
9	2033
right	2032
presented_by	2031
13	2030
ministry_state_secretary	2029
residence	2028
handed_in	2027
interest	2026
par	2025
ask	2024
first	2023
back	2022
7	2021
disease	2020
we_say	2019
percent	2018
much	2017
contain	2016
parliamentary	2015
billion	2014
namely	2013
different	2012
former	2011
12	2010
enough	2009
need	2008
hour	2007
worker	2006
device	2005
tax	2004
pew	2003
together	2002
start	2001
on	2000
working	1999
free	1998
2010	1997
across	1996
nation	1995
serve	1994
nothing	1993
series_follows	1992
show	1991
meaning	1990
says	1989
commission	1988
how_much	1987
community	1986
go	1985
50	1984
unfortunately	1983
negotiation	1982
him	1981
health	1980
mark	1979
16	1978
mentioned	1977
to_support	1976
space	1975
high	1974
pay	1973
financial	1972
educator	1971
general	1970
within	1969
needed	1968
earlier	1967
small	1966
administrative	1965
settlement	1964
final_vote	1963
deficit	1962
more	1961
normal	1960
yogi	1959
very_important	1958
motion	1957
he_knew	1956
i_say	1955
common	1954
month	1953
happen	1952
responsibility	1951
citizen	1950
other	1949
go	1948
compared	1947
amendments	1946
at_least	1945
against	1944
obligation	1943
policy	1942
more_than	1941
castle	1940
bar	1939
deal	1938
christianity	1937
exercise	1936
that's_why	1935
time_frame	1934
fact	1933
house	1932
11	1931
andrew	1930
it	1929
rather	1928
each_other	1927
of_course	1926
spoken	1925
safety	1924
court	1923
stay	1922
which	1921
alexander	1920
14	1919
help	1918
modern	1917
confident_entrusting	1916
sure	1915
party	1914
know	1913
faction	1912
significant	1911
main	1910
opposition	1909
bad	1908
party	1907
million_forints	1906
allows	1905
education	1904
intention	1903
in	1902
of	1901
properly	1900
doctor	1899
pensioner	1898
border	1897
actually	1896
bill_on	1895
asks_wishes	1894
alliance_of_free_democrats	1893
home	1892
that_if	1891
no_bill	1890
one_thousand_forints	1889
minority	1888
still	1887
franciscan	1886
million	1885
change	1884
so_much	1883
speaker	1882
social_security	1881
body	1880
principle	1879
imre	1878
conductor	1877
particularly	1876
condition	1875
wage	1874
representatives	1873
taking_into_account	1872
operation	1871
sentence	1870
cite	1869
ministry	1868
second	1867
office	1866
live	1865
forint	1864
certainly	1863
europe	1862
topic	1861
affect	1860
growth	1859
serious	1858
choice	1857
ancestor	1856
according_to_my	1855
company	1854
change	1853
signed	1852
lady	1851
finally	1850
role	1849
set	1848
two-minute_comment	1847
possibly	1846
has	1845
deep	1844
try	1843
too	1842
governmental	1841
up	1840
hospital	1839
previous	1838
furthermore	1837
i	1836
finally	1835
platoon	1834
national	1833
price	1832
standing_orders	1831
instant_issue	1830
hard	1829
18	1828
close	1827
thought	1826
definitely	1825
woman	1824
people's_party	1823
took	1822
two_minutes	1821
one	1820
democracy	1819
so	1818
serious	1817
text	1816
being	1815
report	1814
succeeded	1813
minute_time_frame	1812
17	1811
zoltán	1810
john	1809
some	1808
seven	1807
moreover	1806
similar	1805
last_year	1804
do	1803
independent	1802
ever	1801
interpellation	1800
come	1799
element	1798
currently	1797
many	1796
hungary	1795
25	1794
after	1793
can	1792
a_lot_of	1791
refuse	1790
occurs	1789
one_minute	1788
material	1787
s	1786
back	1785
burden	1784
said	1783
pin_down	1782
primarily	1781
cost	1780
louis	1779
order	1778
education	1777
third	1776
force	1775
hall_hall	1774
pro-government_pew	1773
became	1772
despite	1771
retort	1770
will_do	1769
long	1768
ecclesiastical	1767
draft_bill	1766
work	1765
freedom	1764
object	1763
worry	1762
agreement	1761
opposition	1760
later_on	1759
again	1758
charm	1757
as	1756
soltész	1755
effect	1754
family	1753
item	1752
hoist	1751
outside	1750
eating	1749
secretary_of_state	1748
so_much	1747
service	1746
often	1745
that_is,	1744
no_one	1743
it_could_be	1742
describes	1741
make	1740
cultural	1739
other	1738
instead_of	1737
draft	1736
all	1735
hilarity	1734
item_no.	1733
introduction	1732
many	1731
gold	1730
better	1729
arrived	1728
draft_resolution	1727
expenditure	1726
crisis	1725
so-called	1724
indeed	1723
university	1722
decide	1721
propose	1720
prime_minister	1719
advice	1718
maintain	1717
from	1716
almost	1715
at_all	1714
property	1713
comment	1712
maintenance	1711
population	1710
concept	1709
competition	1708
belongs_to	1707
consequence	1706
live	1705
parliamentary	1704
affected	1703
then	1702
home	1701
lifting	1700
opposition_occurs	1699
come	1698
undertaking	1697
past	1696
any	1695
only	1694
contract	1693
reduction	1692
hand	1691
likewise	1690
though	1689
accepted	1688
concrete	1687
more	1686
about	1685
one_more_time	1684
say	1683
service	1682
while	1681
plan	1680
culture	1679
socialist	1678
look	1677
part	1676
hope	1675
two-minute_speeches	1674
call	1673
investment	1672
haughty_zoltán	1671
on_the_one_hand	1670
committee_rapporteur	1669
part_group	1668
last	1667
you	1666
become	1665
virtually	1664
ode	1663
noise	1662
himself	1661
law_on	1660
fee	1659
emphasize	1658
end_has	1657
pre_agenda	1656
populares	1655
six	1654
decrease	1653
together	1652
local	1651
foreign	1650
basic_law	1649
union	1648
everything	1647
2014	1646
increase	1645
decision-making	1644
be_happy	1643
earth	1642
this_year	1641
worth	1640
mention	1639
historical	1638
inasmuch	1637
considered	1636
him	1635
below	1634
offer	1633
four	1632
simple	1631
test	1630
people	1629
agenda	1628
joy	1627
candidate	1626
where	1625
cooperation	1624
a_collection	1623
relationship	1622
continuously	1621
income	1620
beautifully	1619
experience	1618
workplace	1617
giant	1616
feel	1615
i_said	1614
it_could_be	1613
effective	1612
credit	1611
2015	1610
i'm	1609
legislative_committees	1608
turn	1607
europe	1606
basic	1605
group_keynote_speaker	1604
bell_megkocogtatás	1603
short	1602
fault	1601
again	1600
training	1599
before	1598
so_far	1597
short	1596
correct	1595
present	1594
clear	1593
respect	1592
justifiable	1591
h	1590
environment	1589
requiring	1588
union	1587
view	1586
to	1585
look_for	1584
constitutional_court	1583
neither	1582
obligatory	1581
appear	1580
puskas_tivadar	1579
vice-president	1578
again	1577
paragraph	1576
group	1575
use	1574
power	1573
look_for	1572
positive	1571
it_has_been	1570
dig	1569
county	1568
need	1567
responder	1566
decade	1565
19	1564
insurance	1563
parent	1562
property	1561
excessively	1560
someone_spoke	1559
implementation	1558
more	1557
authorities	1556
control	1555
therefrom	1554
latter	1553
occasion	1552
quite	1551
governing_party	1550
you_can_say	1549
went	1548
city	1547
then	1546
do	1545
income	1544
create	1543
treatment	1542
rose	1541
responsible	1540
today	1539
find	1538
difference	1537
according_to_opinion	1536
get	1535
once	1534
up	1533
nandor	1532
irish	1531
low	1530
amendment	1529
context	1528
follow	1527
access_to_reach	1526
emphasized	1525
see	1524
60	1523
szilágyi	1522
moral	1521
following	1520
reconciliation	1519
region	1518
defense	1517
2011	1516
told	1515
financing	1514
in	1513
performer	1512
requirement	1511
hoffmann	1510
report	1509
human	1508
poet	1507
lead	1506
2016	1505
right	1504
on	1503
energy	1502
today	1501
discount	1500
0	1499
s	1498
chief_oratorical	1497
submitted	1496
tin	1495
reached	1494
year	1493
commented	1492
two_minutes	1491
before	1490
possible	1489
k	1488
100	1487
market	1486
connecting	1485
he	1484
ms._president	1483
danger	1482
gur	1481
event	1480
beautiful	1479
usually	1478
hate	1477
repeatedly	1476
edge	1475
attila	1474
supported	1473
scattered_applause	1472
proposal_was	1471
carry	1470
first	1469
ildikó	1468
suitable	1467
standing	1466
public_functions	1465
propose	1464
speak	1463
conversion	1462
undertake	1461
due_to	1460
i_feel	1459
solve	1458
statement	1457
2012	1456
got	1455
government	1454
hungarian_democratic_forum	1453
moment	1452
obviously	1451
build	1450
material	1449
obvious	1448
effect	1447
elderly	1446
power	1445
hand_was	1444
budget	1443
from_this_year	1442
opposition_party	1441
call	1440
rise	1439
2009	1438
thereby	1437
treat	1436
into	1435
protect	1434
central	1433
however	1432
diet	1431
test	1430
here	1429
greet	1428
never	1427
years_ago	1426
change	1425
married	1424
born	1423
draw_up	1422
during	1421
body	1420
ancestor	1419
charles	1418
vejkey	1417
whether	1416
payment	1415
when	1414
soldier	1413
on_the_other_hand	1412
at_least	1411
proper	1410
control	1409
tailor	1408
detail	1407
22	1406
béla	1405
for_us	1404
room	1403
specify	1402
specified	1401
close	1400
spleen	1399
organize	1398
read	1397
brought	1396
diagnose	1395
formation	1394
2007	1393
president_ringing	1392
decree	1391
insured	1390
while	1389
really	1388
i_had_to_have	1387
honorable_parliament	1386
during_the_year	1385
information	1384
of	1383
product	1382
andras_schiffer	1381
psalms	1380
all	1379
keep	1378
21	1377
to	1376
sports	1375
wallet	1374
original	1373
put	1372
the_same	1371
environment	1370
to_be	1369
student	1368
simply	1367
laws	1366
guarantee	1365
reform	1364
early	1363
eight	1362
apply	1361
apartment	1360
istván_józsa	1359
argument	1358
is_not	1357
two	1356
trying_to	1355
really	1354
opposition_came	1353
judicial	1352
2008	1351
listen	1350
gluten	1349
carpathian	1348
qualified	1347
from	1346
poor	1345
wedge	1344
available	1343
middle	1342
expert	1341
civil	1340
trace	1339
in_fact	1338
president_of_the_republic	1337
performance	1336
sector	1335
possible	1334
same	1333
having	1332
old	1331
combined	1330
property	1329
decided	1328
has	1327
until	1326
bárándy	1325
perform	1324
duty	1323
for_your_kind_attention	1322
higher_education	1321
content	1320
known	1319
between_more	1318
urgent	1317
cycle	1316
basically	1315
planned	1314
hearings	1313
chamber	1312
designate	1311
fate	1310
mostly	1309
ever_since	1308
initiative	1307
county	1306
ágnes	1305
communism	1304
grew	1303
awareness	1302
2013	1301
the_overall_level	1300
holy	1299
concern	1298
held	1297
the_part	1296
design	1295
strong	1294
sitting	1293
realization	1292
react	1291
as_well	1290
management	1289
busy	1288
think	1287
review	1286
personal	1285
exclusively	1284
history	1283
refer	1282
budapest	1281
north_atlantic_treaty_organization	1280
tar	1279
von	1278
like	1277
army	1276
natural	1275
filing	1274
paul	1273
rubovszky	1272
expected	1271
independently	1270
blacksmith	1269
resources	1268
circumstance	1267
developmental	1266
privatization	1265
half_of	1264
clear	1263
comment	1262
four_years	1261
represent	1260
create	1259
pursuit	1258
number	1257
civil	1256
strategy	1255
center	1254
him	1253
count	1252
member_state	1251
knowledge	1250
entitled_to	1249
regime_change_in_hungary	1248
core	1247
choose	1246
finance	1245
as_if	1244
initiate	1243
forward	1242
2010_was	1241
essential	1240
ferenc_gyurcsány	1239
debate	1238
repair	1237
unit	1236
bet	1235
out_of_this	1234
later	1233
respectively	1232
two_minutes	1231
wind	1230
notion	1229
pay_attention	1228
hospital	1227
statement	1226
known	1225
essentially	1224
it_stood	1223
previous_period	1222
mayor	1221
bind	1220
flow	1219
compliance	1218
he_sought	1217
unemployment	1216
significant	1215
wanted	1214
deadline	1213
he	1212
how_many	1211
news	1210
a_kind_of	1209
consumption	1208
lászló_salamon	1207
2006	1206
disadvantageous	1205
novák	1204
take	1203
tibor	1202
clean	1201
pause	1200
recommendation_1	1199
last_year	1198
mentions	1197
gain	1196
strengthen	1195
we_all	1194
particular_case	1193
27	1192
23	1191
sorry	1190
species	1189
development	1188
fix	1187
owner	1186
bank	1185
no	1184
private	1183
rest_of_the_world	1182
all	1181
can_do	1180
nobody	1179
application	1178
left	1177
no	1176
calculate	1175
linguist	1174
create	1173
laszlo_varga	1172
sacrifice	1171
1910	1170
24	1169
in_fact	1168
history	1167
you	1166
for_me	1165
independent	1164
representation	1163
election	1162
thought	1161
for	1160
dowry	1159
try	1158
it_is_important	1157
supervision	1156
christian	1155
public	1154
description	1153
kind	1152
later	1151
november	1150
disease	1149
military	1148
1st_of_january	1147
current_series	1146
remark	1145
directive	1144
profession	1143
benefit	1142
my_partner_representatives	1141
connected	1140
home	1139
adds	1138
degree	1137
terminate	1136
up	1135
employment	1134
gross_domestic_product	1133
consensus	1132
exposé	1131
distributors	1130
abolition	1129
interesting	1128
attitude	1127
budapest	1126
referendum	1125
2017	1124
is_born	1123
layer	1122
damage	1121
reality	1120
with	1119
package	1118
speech	1117
chapter	1116
applicable	1115
rise	1114
formulates	1113
cause	1112
by	1111
tóth	1110
see	1109
recommended	1108
ten	1107
introduce	1106
all_of_us	1105
food	1104
personal	1103
constitutional_affairs_committee	1102
p	1101
minister_of_welfare	1100
state_audit_office	1099
picture	1098
miller	1097
after_all	1096
management	1095
harrach	1094
citizen	1093
creation	1092
increase	1091
criticism	1090
before	1089
difficulty	1088
500	1087
sit	1086
worthy	1085
wit	1084
raised	1083
him	1082
change	1081
application	1080
scientific	1079
against	1078
cooperative	1077
also	1076
highlight	1075
70	1074
ruling_party	1073
anti	1072
next_year	1071
market	1070
elapsed_time_frame	1069
decision_follows	1068
hear	1067
keynote_speaker	1066
individual	1065
truth	1064
pardon	1063
west	1062
only_one	1061
procedural	1060
remark	1059
expression	1058
affect	1057
education	1056
register	1055
started	1054
went	1053
plus	1052
thankyou	1051
acting	1050
modify	1049
defines	1048
remind	1047
unacceptable	1046
creates	1045
december	1044
successful	1043
repeatedly	1042
recognition	1041
origination	1040
real	1039
minority	1038
convention	1037
lászló_surján	1036
nice	1035
there_are_no	1034
expected	1033
dignity	1032
ngo	1031
continuous	1030
harmony	1029
deputy	1028
basic	1027
honorable_members,	1026
representative	1025
real	1024
aradszki	1023
open	1022
after_the_agenda	1021
behind	1020
healthy	1019
equally	1018
point_being_sky	1017
visible	1016
meaningful	1015
creating	1014
which	1013
inflation	1012
revolution	1011
country	1010
juvenile	1009
yesterday	1008
csaba	1007
germany	1006
writing	1005
promise	1004
internal	1003
decrease	1002
long-term	1001
in_the_circle_of	1000
sphere	999
building	998
public_administration	997
public	996
ability	995
less	994
regulation	993
submitted	992
together	991
family_support	990
two-thirds	989
god	988
notary	987
hundred	986
class	985
due_to_reply	984
background	983
queen_elizabeth	982
race	981
reverse	980
isépy	979
standards	978
present	977
commission_meeting	976
200	975
exception	974
voluntary	973
gave	972
cont	971
released	970
disease	969
300	968
last_year's	967
just	966
port	965
reserve	964
absolutely	963
ii_families	962
impossible	961
contributions	960
serving	959
pany	958
z	957
available	956
provider	955
urgent	954
especially	953
first_of_all	952
directly	951
palffy	950
namely	949
justify	948
representing_mr.	947
monthly	946
35	945
mentioned	944
established	943
project	942
thinking	941
5_percent	940
presents	939
economic_policy	938
form	937
different	936
june	935
daniel	934
90	933
coverage	932
meant	931
march	930
attention_in	929
closing_remarks	928
billionaire	927
method	926
need	925
real	924
evidence	923
tomorrow	922
that	921
you	920
trust	919
chance	918
into_it	917
barber	916
extraordinary	915
company	914
kálmán_nagy	913
billion_forints	912
determinative	911
article	910
communal	909
contractor	908
region	907
26	906
what	905
statement	904
wording	903
et	902
usa	901
prepare	900
message	899
settlement	898
language	897
hope	896
soviet_union	895
category	894
school_book	893
free	892
average	891
loss	890
present	889
traffic	888
from	887
debt	886
lazarus	885
following	884
meeting_room	883
reception	882
appear	881
them	880
as	879
nationality	878
resolutions	877
intellectual	876
institute	875
bangóné	874
contrary	873
easy	872
fast	871
formulated	870
negotiate	869
szíveskedik	868
judge	867
seriously	866
letter	865
acceptable	864
selector	863
essence	862
official	861
employee	860
issues	859
october	858
spend	857
risk	856
without	855
undertaken	854
formulates	853
besides	852
hospital	851
being	850
before_we	849
paragraph_1	848
received	847
realize	846
with	845
to_life	844
information	843
one_and_a_half	842
education	841
technical	840
launch	839
lock	838
company	837
hungarian_language	836
negotiate	835
active	834
proclamation	833
territorial	832
support	831
probably	830
windy	829
hard	828
cause	827
they_said	826
especially	825
29	824
time_has_passed	823
there_exist	822
press	821
simicskó	820
will	819
that	818
benedick	817
about_this	816
remembers_reminded	815
king	814
still	813
48	812
medical	811
insurer	810
annually	809
fulfillment	808
nature	807
agreement	806
38	805
marriage	804
academy	803
expectation	802
szászfalvi	801
institutions	800
live	799
direct	798
head	797
high	796
license	795
repair	794
visit_fee	793
presented_by	792
raising	791
century	790
mountain	789
additional_recommendations	788
electronic	787
trade	786
hated	785
for	784
28	783
parliamentary_resolutions	782
release	781
andrew	780
negative	779
shape	778
with_respect_to	777
found	776
return	775
government_program	774
37	773
receive	772
quality	771
self-motion	770
may	769
created	768
from	767
aid	766
acknowledge	765
fair	764
strict	763
disadvantage	762
conviction	761
come_across	760
contribute	759
public_opinion	758
difficult_situation	757
poverty	756
grow	755
writing_ahead	754
drug	753
cutting	752
greet	751
almost	750
legitimate	749
butt_in	748
incite	747
research	746
stint	745
twenty	744
about	743
encore	742
function	741
solidarity	740
constitutional	739
orbán_government	738
anyone	737
ministerial	736
graduation	735
31	734
practical	733
story	732
opportunity	731
river	730
type	729
get	728
dispute	727
moreover	726
before_i	725
nature	724
morning	723
voted	722
appointed	721
surely	720
upper	719
1990	718
ringer	717
it_network	716
pre-	715
owing_to	714
long-term	713
tradition	712
professional_training	711
2002	710
happened	709
countless	708
principle	707
national_development	706
tender	705
make	704
be_under_the_necessity_of	703
voice	702
all_kinds	701
liberalism	700
protocol	699
among	698
80	697
minimum_wage	696
study	695
hence	694
microphone	693
negotiated	692
firtl	691
heritage	690
faith	689
unemployed	688
concept	687
definition	686
lakh	685
contribution	684
exercise	683
public_debt	682
preparation	681
sort_of	680
you_can	679
addicted	678
allocate	677
versus	676
occur	675
iran	674
allow	673
through	672
excess	671
poland	670
continue	669
levels	668
demography	667
shoulder	666
employee	665
foundation	664
accurate	663
functional	662
offend	661
fall	660
deputy_group_leader	659
fónagy	658
simon	657
romania	656
immunity	655
court	654
change	653
1991	652
from	651
respectively	650
daily	649
authority	648
colleagues	647
term	646
meaning	645
finished	644
somehow	643
ground	642
labor	641
tamas_nagy_gaudi	640
intervention	639
heard	638
judicial	637
properly	636
heart	635
motivation	634
era	633
occupies	632
wait_for	631
55	630
five_years	629
spend	628
holiday	627
introduces	626
television	625
austria	624
temporary	623
website	622
covenant	621
list	620
made	619
strange	618
supply	617
gyula	616
time	615
phenomenon	614
the_same_way	613
starts	612
being	611
barely	610
religious	609
lovely	608
eye	607
how	606
consumer	605
street	604
lived	603
subscribe	602
divided	601
curly_istván	600
korózs	599
available	598
deputies	597
sow	596
displayed	595
rural	594
accidental	593
student	592
understand	591
bound	590
general_government	589
authority	588
ago	587
philosopher	586
take	585
both	584
completion	583
expert	582
dear_colleagues	581
start	580
interior_minister	579
thank	578
modern	577
construction	576
let_say	575
tax_law	574
from	573
indicator	572
managerial	571
beyond_limits	570
competent	569
taxation	568
excuse	567
venue	566
point_of_view	565
nurse	564
climb	563
2004	562
detailed	561
needed	560
namely	559
republic	558
partner	557
45	556
last_seven	555
submitted	554
concretely	553
volner	552
present	551
transparent	550
for_tied	549
efficiency	548
take_place	547
ask	546
opposite	545
it	544
consumer	543
staudt	542
some_kind	541
pass	540
summer	539
amending	538
b	537
staff	536
far	535
human_rights	534
calculation	533
control	532
life	531
tax_system	530
harghita	529
damage	528
prevailing	527
restriction	526
for	525
vein	524
master	523
safety	522
however,	521
begin	520
actual	519
structure	518
thank	517
public_education	516
france	515
ticket	514
put_it	513
organizational	512
colleague	511
considering	510
january	509
transport	508
left	507
willingly	506
merit	505
definite	504
below	503
as	502
patience	501
andrás_tállai	500
merely	499
quite_enough	498
required	497
32	496
bernadett	495
2018	494
repeat	493
government_regulation	492
powerful	491
employment	490
waiting_list	489
preference	488
fast	487
valid	486
justification	485
mother	484
priority	483
consumption	482
as	481
each	480
thereafter	479
comprehensive	478
paragraph_4	477
400	476
importance	475
value	474
layer	473
gluten	472
perception	471
protect	470
34	469
before	468
monika_lamperth	467
around	466
health	465
participation	464
you	463
agricultural	462
150	461
possibility	460
significantly	459
prime_ministry	458
public_service	457
came	456
surely	455
prophylactic	454
szavay	453
compulsion	452
alone	451
sustain	450
completion	449
grant	448
accompany	447
fiddler	446
from	445
in_vain	444
content	443
confirm	442
turn	441
compensation	440
needy	439
succeed	438
future	437
ombudsman	436
balázs	435
abuse	434
in_detail	433
sufficient	432
gypsies	431
permit	430
prevail	429
police	428
the_national_economy	427
resident	426
bet	425
ask	424
special	423
previous	422
university	421
constitution	420
personal_income_tax	419
wall	418
seszták	417
take_care	416
at_the_same_time	415
barrier	414
penalty	413
personally	412
go_away	411
insurance	410
no_way	409
immediately	408
kindergarten	407
document	406
september	405
handicapped	404
farmers	403
on_amendments	402
thought	401
the_rule_of_law	400
qualm	399
payment	398
somewhere	397
michael_baby	396
influence	395
generation	394
significantly	393
indubitable	392
for	391
school	390
clear	389
useful	388
support_price	387
sallai	386
crowd	385
operation	384
soon	383
just	382
defensive	381
done	380
supporting	379
zsolt_semjén	378
conference	377
use	376
structure	375
idea	374
immediately	373
thus	372
lucky	371
in	370
duro	369
bence	368
dóra	367
challenge	366
load	365
as_regards	364
deal	363
mer	362
traveled	361
last	360
dictatorship	359
ruling_party	358
signature	357
confirmation	356
parliamentary	355
developed	354
second	353
strange	352
tendency	351
she_is_on	350
railway	349
finance	348
particular	347
judgment	346
result	345
bound	344
book	343
talk	342
general_sales_tax	341
being	340
certify	339
representatives	338
minimum	337
sector	336
slowly	335
represent	334
man	333
come	332
1992	331
begrudge	330
pension_system	329
absolute	328
reach_end	327
writer	326
restoration	325
be_realized	324
order	323
president,_thank_you	322
martin	321
higher_education	320
keeping	319
poorly	318
network	317
calmly	316
r	315
agricultural	314
csépe	313
far	312
procedural	311
non-content	310
special	309
close	308
36	307
provided	306
raises	305
ace	304
safe	303
1995	302
perform	301
justice	300
comforting	299
debtor	298
notification	297
not_to	296
miss	295
rejoinders	294
adam	293
job	292
education	291
sequel	290
submit_a	289
33	288
balance	287
ikotity	286
apologizes	285
struggle	284
time	283
drive	282
alba	281
peace	280
there	279
staff	278
socialism	277
specific	276
so	275
immigrant	274
to_comment	273
traffic	272
positions	271
evade	270
wear	269
western	268
at_most	267
experiment	266
build	265
revision	264
hungarian	263
of	262
average	261
first	260
expert	259
murmur	258
law	257
interested	256
sad	255
professional	254
it_sounded_out	253
guarantee	252
to_modify	251
explicate	250
they_see	249
stability	248
pettkó	247
used	246
legislative	245
feeling	244
prosecution	243
foreign	242
cheap	241
media	240
learner	239
evaluation	238
gp	237
cséfalvay	236
excellent	235
mark	234
regulatory	233
on_the_one_hand	232
years_later	231
objective	230
water	229
limit	228
characterize	227
changed	226
human_resources	225
fidesz	224
public_education	223
same_kind	222
jewelery	221
foreign_affairs	220
capacity	219
beat	218
relationship	217
scholarship	216
modified	215
rich	214
sound	213
human_rights	212
consultation	211
guided	210
union	209
survey	208
educate	207
although	206
reservist	205
56	204
pay_off	203
teacher	202
educator	201
fair	200
demand	199
according_to_the_judgment	198
ten_thousand	197
presidential_chair	196
force	195
license	194
fell	193
nyakó	192
somewhat	191
official	190
brussels	189
savings	188
jasper	187
change	186
wolf	185
april	184
provider	183
connected_connector	182
as_rapporteur	181
quoted	180
career	179
correctly	178
implemented	177
glory	176
cooperative	175
come_to_life	174
65	173
euro	172
implementing	171
model	170
have	169
forum	168
1994	167
expired	166
health	165
open	164
representatives	163
contradiction	162
revenue	161
regional	160
expensive	159
stabile	158
normal	157
abbot	156
nationality	155
by_me	154
implements	153
tax_benefit	152
lórántné	151
tried	150
validate	149
local_government	148
favorable	147
place	146
